2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
0.164295047,0.157339075,0.156933351,0.175134647,0.267433912,0.329265525,0.274562952,0.265479726,0.3160042,0.374500018,0.394548741,0.415844736,0.423382064,0.53288751,0.479268614,0.518643091,0.531068102,0.573338725
0.163230957,0.157311008,0.156843088,0.177078051,0.267722253,0.296345671,0.275723937,0.279142766,0.32066856,0.374083977,0.371151981,0.447803837,0.440594341,0.529835047,0.505512325,0.502533426,0.525914658,0.542788098
0.162801883,0.159165334,0.15810829,0.205995301,0.265191477,0.353414226,0.275414996,0.279873139,0.312842433,0.357361035,0.416168985,0.398919585,0.466478961,0.530586831,0.526010121,0.520544726,0.529715497,0.584582021
0.162857524,0.1575294,0.160851189,0.194703415,0.268313874,0.294587416,0.275902483,0.278676747,0.296994841,0.358090522,0.401188577,0.398926478,0.497227901,0.530733966,0.532144553,0.490872283,0.497055722,0.569580806
0.163411755,0.158841386,0.336263014,0.175459462,0.265906845,0.294646698,0.274282782,0.293514897,0.317330901,0.372941452,0.397852247,0.398919585,0.50000679,0.48137066,0.512912202,0.524762912,0.521674945,0.571564429
0.170628521,0.157314341,0.173111808,0.194703415,0.272373528,0.321428411,0.274905316,0.278904324,0.313327339,0.355931664,0.401221709,0.438789576,0.510988194,0.50667257,0.496836817,0.491221586,0.527983045,0.571319083
0.165252301,0.231800627,0.156382688,0.178303817,0.265391471,0.335462008,0.274426317,0.278676747,0.267836048,0.355777944,0.380697135,0.426200539,0.51012693,0.526825493,0.499657411,0.488061781,0.53110513,0.570765892
0.165573158,0.157205618,0.157339078,0.175364432,0.268312332,0.295467789,0.275723937,0.291608438,0.267997852,0.396979627,0.403739107,0.420769791,0.517980078,0.528191157,0.512211965,0.516445616,0.521120184,0.570514882
0.170002324,0.160851184,0.157188127,0.175222238,0.271649932,0.322165195,0.280396433,0.280188387,0.268225592,0.402518989,0.439239762,0.416431199,0.518649686,0.533700605,0.505870421,0.490875904,0.524143831,0.572903862
0.163088494,0.158432659,0.157226194,0.174976868,0.271649932,0.274502058,0.275556945,0.288060287,0.268044564,0.407587483,0.401288349,0.398919585,0.499158226,0.493522162,0.475218252,0.496900787,0.529434484,0.57266463
0.163612541,0.157082852,0.158432663,0.174815983,0.267988723,0.274737344,0.274781535,0.278940037,0.269560422,0.356091947,0.371837515,0.398929971,0.506472336,0.503232502,0.497865025,0.524055718,0.527656469,0.569422956
0.163595836,0.157480316,0.157222234,0.175677391,0.268055621,0.298060879,0.280242143,0.281149606,0.268806032,0.355646878,0.401380001,0.398919585,0.495763496,0.516185379,0.475475849,0.502069045,0.528054193,0.582066417
0.163416846,0.157266064,0.157222234,0.174572662,0.268055621,0.294646698,0.274661373,0.279685998,0.32066856,0.373711669,0.316522995,0.398715682,0.504823459,0.525452172,0.514229333,0.524154186,0.527705227,0.584342092
0.16262584,0.159630227,0.157222234,0.177024774,0.268055621,0.351105396,0.274675418,0.278750643,0.320728877,0.356348481,0.311421766,0.398840566,0.522934541,0.530474359,0.530698193,0.515891865,0.527763773,0.570618179
