2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Apr-Jun,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
,,,0.220602764,0.322770984,0.322770984,0.388089654,0.396376974,0.53963828,0.711662394,0.725914694,0.77678757,0.745632604,,,,0.904327324,
,,,0.303294044,0.277672266,0.277672266,0.381388928,0.392635228,0.54326125,0.612005082,0.75700612,0.79055349,0.74905024,,,,0.90849139,
,,,0.29463407,0.300666428,0.300666428,0.38123367,0.392170234,0.531557732,0.69814734,0.726203238,0.722636426,0.760065804,,,,0.908450534,
,,,0.219551978,0.26266332,0.26266332,0.38147892,0.392438248,0.54317084,0.698147464,0.726203238,0.789735394,0.752825292,,,,0.905229208,
,,,0.21905752,0.284064054,0.284064054,0.381269468,0.392173084,0.52988494,0.604662,0.726254474,0.789301644,0.775248276,,,,0.90528486,
,,,0.221919524,0.261137238,0.261137238,0.381149638,0.393185728,0.54464018,0.72322027,0.726590508,0.78939542,0.797882712,,,,0.90394821,
,,,0.226246718,0.261607876,0.261607876,0.38122972,0.399535826,0.54424872,0.6083694,0.726081192,0.761150298,0.789445128,,,,0.90814671,
,,,0.219005336,0.268527534,0.268527534,0.381295032,0.392357922,0.529819754,0.700726326,0.72524534,0.789611698,0.789721982,,,,0.911217864,
,,,0.234260384,0.287041426,0.287041426,0.388777026,0.396248504,0.54696025,0.717523822,0.720033284,0.754567596,0.786392112,,,,0.908538712,
,,,0.228117752,0.294132764,0.294132764,0.381128962,0.392375182,0.543438374,0.61631754,0.74387125,0.78897843,0.786768508,,,,0.903974498,
,,,0.21895638,0.300711928,0.300711928,0.381014014,0.393664928,0.542852804,0.60898771,0.7289659,0.789740466,0.786188754,,,,0.888415862,
,,,0.219526274,0.293723072,0.293723072,0.381236832,0.404312712,0.543579342,0.611870902,0.722909908,0.788635656,0.77524648,,,,0.90333399,
,,,0.2187954,0.259694044,0.259694044,0.388008196,0.392673098,0.512277754,0.72604116,0.720237944,0.7767782,0.785867198,,,,0.903274328,
,,,0.21895638,0.29976211,0.29976211,0.38568205,0.392438248,0.543438374,0.604729126,0.72630062,0.76997188,0.775572082,,,,0.900736452,
,,,0.220305602,0.262593238,0.262593238,0.390425552,0.395175234,0.543438374,0.72481109,0.726297528,0.772101532,0.787413692,,,,0.886009242,
,,,0.218668822,0.272704496,0.272704496,0.38119204,0.392385348,0.524821094,0.717091034,0.726257024,0.791165908,0.78719795,,,,0.905310646,
,,,0.219812274,0.282965626,0.282965626,0.386277106,0.421036886,0.529765322,0.752450256,0.721247424,0.778856772,0.794437022,,,,0.903747816,
,,,0.219260116,0.259938086,0.259938086,0.381158192,0.392680886,0.530021312,0.5795093,0.72570401,0.75454569,0.763387578,,,,0.898576724,
,,,0.219396512,0.274228176,0.274228176,0.39823565,0.398987954,0.532490966,0.719428362,0.720381938,0.78997606,0.789205466,,,,0.904387228,
,,,0.243399042,0.261282612,0.261282612,0.383662806,0.39213403,0.53175645,0.72568465,0.739781058,0.745836108,0.786687028,,,,0.893213354,
,,,0.218492626,0.262893618,0.262893618,0.380969428,0.392170234,0.388412468,0.684402096,0.726360472,0.789927192,0.809154606,,,,0.904223242,
,,,0.219705772,0.26258594,0.26258594,0.388941778,0.392288512,0.389323906,0.595373304,0.720237834,0.776330876,0.75866924,,,,0.904893348,
,,,0.266189482,0.264842202,0.264842202,0.381287194,0.392230894,0.398102922,0.717387972,0.720202766,0.77842993,0.80797355,,,,0.904387228,
,,,0.219603704,0.26063459,0.26063459,0.381238638,0.39636484,0.52419468,0.705636356,0.725973528,0.789701924,0.787849698,,,,0.902145828,
,,,0.219688484,0.305392494,0.305392494,0.38122972,0.39895972,0.51160102,0.709584616,0.75561921,0.789665386,0.78466439,,,,0.904387228,
,,,0.225127512,0.261607876,0.261607876,0.382103028,0.392592248,0.511306868,0.61194242,0.72585347,0.757680044,0.779169714,,,,0.902802014,
,,,0.23098053,0.270766792,0.270766792,0.3856828,0.392310022,0.394832444,0.70116927,0.726192154,0.791880716,0.775042598,,,,0.83584432,
,,,0.21913941,0.26200445,0.26200445,0.382831832,0.55428927,0.393489278,0.602693238,0.72803774,0.79042273,0.77714918,,,,0.903568686,
,,,0.229229198,0.276693348,0.276693348,0.381235974,0.402994224,0.389467012,0.6086433,0.726086488,0.775565188,0.786134774,,,,0.903404722,
,,,0.218283258,0.276921706,0.276921706,0.380969428,0.405414874,0.52446279,0.610946054,0.726203238,0.7702242,0.785960462,,,,0.904387228,
,,,0.266703908,0.261516454,0.261516454,0.380859642,0.405577244,0.522826396,0.714454464,0.725824026,0.79180172,0.78575852,,,,0.90349176,
,,,0.219458698,0.263535134,0.263535134,0.38064491,0.393800368,0.396120722,0.722498814,0.722395746,0.74847176,0.79624359,,,,0.903924188,
,,,0.233307882,0.262241062,0.262241062,0.3856828,0.555579306,0.388675628,0.61525417,0.726114138,0.755680334,0.796301804,,,,0.905317738,
,,,0.230133738,0.261607876,0.261607876,0.380630402,0.392878792,0.393172738,0.702738692,0.72747268,0.756389054,0.786375048,,,,0.867427086,
,,,0.219428724,0.265084592,0.265084592,0.381220172,0.398189928,0.543438374,0.547485414,0.726203238,0.7755918,0.771603126,,,,0.903330178,
,,,0.22034425,0.261607876,0.261607876,0.380394376,0.532778994,0.54354492,0.691130834,0.725515748,0.787564422,0.79062058,,,,0.903040798,
,,,0.276212888,0.264257138,0.264257138,0.381244538,0.554018586,0.543607674,0.573011838,0.74084014,0.78938581,0.7965913,,,,0.90385238,
,,,0.2664592,0.262167056,0.262167056,0.38653077,0.391741784,0.603689218,0.645181862,0.72630062,0.789788004,0.79109189,,,,0.904174672,
,,,0.21941022,0.26426509,0.26426509,0.385884366,0.392485064,0.529702958,0.703556076,0.72661304,0.790454408,0.786301544,,,,0.90311439,
,,,0.21895638,0.26319094,0.26319094,0.3856828,0.406515114,0.547417158,0.535012212,0.726486316,0.789740466,0.785862024,,,,0.893282558,
,,,0.245129844,0.277861252,0.277861252,0.383205828,0.405371616,0.529982502,0.647085702,0.727844744,0.789621396,0.797397172,,,,0.90362572,
,,,0.266310302,0.277079602,0.277079602,0.383838416,0.405371616,0.543251982,0.7257672,0.718619446,0.789747688,0.786301544,,,,0.903874916,
,,,0.277651272,0.287178998,0.287178998,0.385524956,0.40480965,0.607593594,0.724719418,0.720028158,0.78924688,0.786263154,,,,0.900778166,
,,,0.219624118,0.26417945,0.26417945,0.381990422,0.405684934,0.550553472,0.71891855,0.726168754,0.79575407,0.776787742,,,,0.893156872,
,,,0.221471224,0.263708918,0.263708918,0.3813421,0.405371616,0.542871812,0.713687532,0.720179564,0.7766822,0.785905624,,,,0.90446801,
,,,0.219306134,0.264446024,0.264446024,0.380531894,0.432244222,0.543287452,0.726269666,0.725863302,0.790155634,0.809789674,,,,0.904387228,
,,,0.227449136,0.263932758,0.263932758,0.381294774,0.412830988,0.54287804,0.715435134,0.72627798,0.77192929,0.77879494,,,,0.904387228,
,,,0.219450926,0.263810666,0.263810666,0.38122972,0.419082176,0.388507834,0.72290449,0.726029248,0.7671328,0.78581391,,,,0.903072794,
,,,0.220344978,0.263768372,0.263768372,0.381710666,0.409351038,0.388551174,0.726442134,0.72697189,0.789535092,0.740222522,,,,0.903213802,
,,,0.218737598,0.305254326,0.305254326,0.382642644,0.41680254,0.388101964,0.711894976,0.733475094,0.789179038,0.801951142,,,,0.902515228,
,,,0.225122876,0.26268127,0.26268127,0.381212084,0.405800588,0.388548586,0.718507408,0.726203238,0.776748168,0.779040292,,,,0.904473484,
,,,0.219717564,0.286855604,0.286855604,0.381230034,0.405104912,0.543180416,0.603082472,0.737289454,0.77953876,0.78581028,,,,0.900100878,
,,,0.266310302,0.299153624,0.299153624,0.381797024,0.40179547,0.542072548,0.612565272,0.743851252,0.789981248,0.786009054,,,,0.903125964,
,,,0.245279526,0.277545248,0.277545248,0.381406692,0.407908672,0.543955358,0.710234262,0.726158026,0.75566038,0.796128078,,,,0.901831828,
,,,0.266310302,0.261222778,0.261222778,0.381222148,0.405159526,0.543438374,0.712018674,0.72618742,0.789436192,0.797237794,,,,0.903495984,
,,,0.220259378,0.288622046,0.288622046,0.382902434,0.405651396,0.537250912,0.725617362,0.72675485,0.791043666,0.787180154,,,,0.904387228,
,,,0.2668268,0.260356706,0.260356706,0.38104075,0.405509338,0.529313248,0.72289965,0.7259696,0.755913914,0.7855761,,,,0.904457852,
,,,0.266339578,0.264446024,0.264446024,0.516545208,0.412634702,0.392932582,0.396230672,0.726222998,0.789399152,0.83266112,,,,0.904387228,
,,,0.266279892,0.286289698,0.286289698,0.381953044,0.404799904,0.602749048,0.650238724,0.726203238,0.781268894,0.779169714,,,,0.900241844,
,,,0.220922076,0.261994816,0.261994816,0.38122972,0.413923618,0.63025544,0.613602564,0.720202766,0.7767782,0.786671026,,,,0.900883938,
,,,0.22164534,0.29572051,0.29572051,0.38131446,0.405497326,0.54207494,0.621687618,0.725574714,0.777767158,0.773013538,,,,0.90306184,
,,,0.245325822,0.287111338,0.287111338,0.38189218,0.405272954,0.542730286,0.612206754,0.720202766,0.772949022,0.78567443,,,,0.903843718,
,,,0.245239162,0.267081304,0.267081304,0.385683202,0.405220878,0.52987992,0.64518649,0.726203238,0.786953436,0.78513763,,,,0.90384422,
,,,0.246249244,0.287885268,0.287885268,0.38122972,0.413102488,0.536170084,0.612640612,0.732091692,0.789778152,0.799725016,,,,0.904403368,
,,,0.266346396,0.261943284,0.261943284,0.382831832,0.405251964,0.542472404,0.612391688,0.726203238,0.78964183,0.776694232,,,,0.900883938,
,,,0.266298162,0.263877818,0.263877818,0.38122972,0.415871216,0.542784624,0.613760798,0.726219264,0.807885718,0.77437334,,,,0.903919392,
,,,0.259559394,0.26801847,0.26801847,0.38090536,0.5558513,0.542532132,0.650451358,0.726107486,0.748353042,0.790975322,,,,0.903763052,
,,,0.223112692,0.26034252,0.26034252,0.384780794,0.53420098,0.605881782,0.649829156,0.726203238,0.755453808,0.766910478,,,,0.904374934,
,,,0.222312486,0.300459588,0.300459588,0.380628038,0.555508482,0.542511284,0.64985896,0.728839338,0.78960524,0.776153724,,,,0.905039056,
,,,0.218971762,0.29976126,0.29976126,0.373165016,0.560536364,0.542511284,0.635671984,0.722304924,0.748757332,0.776008384,,,,0.904387228,
,,,0.229184876,0.278646854,0.278646854,0.373678672,0.555817592,0.598180054,0.650101936,0.71498857,0.77535467,0.779233828,,,,0.904387228,
,,,0.266837154,0.26559821,0.26559821,0.374655616,0.405257036,0.602739728,0.64992192,0.741797012,0.777767158,0.79186354,,,,0.903148428,
,,,0.223502296,0.261614818,0.261614818,0.37606641,0.406128224,0.602749048,0.650450352,0.738899846,0.786221008,0.785463278,,,,0.899679786,
,,,0.266387852,0.268701938,0.268701938,0.508554002,0.414236726,0.602749048,0.652637792,0.741680664,0.786953436,0.7753772,,,,0.902458898,
,,,0.218925766,0.26433125,0.26433125,0.482675502,0.537923626,0.537213958,0.649384072,0.726086924,0.789673444,0.794645478,,,,0.904387228,
,,,0.218935844,0.261582266,0.261582266,0.508327434,0.555817592,0.602474802,0.711746722,0.720202766,0.776815892,0.797363366,,,,0.904387228,
,,,0.223221898,0.262755348,0.262755348,0.380532972,0.405401746,0.54688936,0.65283226,0.75682781,0.806820286,0.752073276,,,,0.90570376,
,,,0.22132422,0.286890324,0.286890324,0.37635483,0.538646938,0.543231662,0.612391688,0.72597699,0.77491662,0.785975658,,,,0.904387228,
,,,0.219631222,0.26997412,0.26997412,0.644659558,0.415244948,0.54357658,0.650004898,0.720202766,0.791487874,0.796538004,,,,0.904271262,
,,,0.221589142,0.270326482,0.270326482,0.38122972,0.532574712,0.529950726,0.698040702,0.726217298,0.77451264,0.775278708,,,,0.892873826,
,,,0.22794852,0.261759218,0.261759218,0.385502954,0.528395048,0.38958759,0.649929882,0.7264921,0.778984284,0.757001194,,,,0.904387228,
,,,0.218959414,0.265582292,0.265582292,0.381097098,0.406277232,0.543438374,0.71962304,0.723163446,0.792071368,0.779169714,,,,0.904387228,
,,,0.220670314,0.277760766,0.277760766,0.380969428,0.405371616,0.543648098,0.720207274,0.740638208,0.789279688,0.790385472,,,,0.904170572,
,,,0.220671744,0.264118822,0.264118822,0.380910278,0.405632658,0.529817466,0.676880174,0.74085353,0.788950908,0.779169714,,,,0.903388778,
,,,0.21895638,0.300886978,0.300886978,0.385864656,0.40559289,0.529254554,0.711898714,0.725671072,0.776832566,0.786301544,,,,0.557261478,
,,,0.235478174,0.28241133,0.28241133,0.383262856,0.406339512,0.543438374,0.65001168,0.74492756,0.732594268,0.796326192,,,,0.90417094,
,,,0.219383316,0.296201278,0.296201278,0.242008834,0.405159526,0.60222268,0.407239938,0.753221872,0.807999566,0.787806602,,,,0.894447286,
,,,0.218927102,0.287583076,0.287583076,0.381496736,0.40651255,0.543480822,0.64990746,0.72245261,0.730788202,0.77536847,,,,0.900104114,
,,,0.23022419,0.310826008,0.310826008,0.384434222,0.405906268,0.388412468,0.650003086,0.722534734,0.77462598,0.78656686,,,,0.904873964,
,,,0.21903526,0.30235174,0.30235174,0.382927884,0.404604196,0.388280598,0.650023628,0.722626722,0.78360548,0.775403772,,,,0.904387228,
,,,0.218938614,0.284056752,0.284056752,0.380969428,0.41299677,0.389503032,0.650101936,0.738342216,0.77632756,0.786657864,,,,0.905206206,
,,,0.218737598,0.26268127,0.26268127,0.384112194,0.416559192,0.510422786,0.650025302,0.73188572,0.773316044,0.79645438,,,,0.904387228,
,,,0.225765176,0.271798436,0.271798436,0.380560798,0.405687738,0.539835272,0.699151732,0.715173406,0.7782002,0.808810438,,,,0.904217848,
,,,0.219139768,0.264526884,0.264526884,0.385925098,0.405441792,0.54302569,0.650101936,0.726203238,0.778350212,0.827108662,,,,0.903246928,
,,,0.220321904,0.263351244,0.263351244,0.381067878,0.413778626,0.388503724,0.69818692,0.726082076,0.78920198,0.786295628,,,,0.904188186,
,,,0.218986504,0.27388447,0.27388447,0.381049204,0.412830988,0.53041356,0.726111894,0.726243632,0.790551554,0.78615282,,,,0.904387228,
,,,0.254362022,0.269661978,0.269661978,0.386427174,0.410583084,0.543345072,0.649868644,0.746372992,0.78992884,0.786039558,,,,0.90366402,
,,,0.23043941,0.273226796,0.273226796,0.381014014,0.40570295,0.543477184,0.726098264,0.744693496,0.787630634,0.775174188,,,,0.903343246,
,,,0.228500528,0.27175223,0.27175223,0.38122972,0.405998396,0.529684304,0.72677136,0.740888732,0.77372314,0.78673315,,,,0.904387228,
,,,0.219393348,0.263841024,0.263841024,0.382037394,0.413323678,0.543584754,0.650564016,0.723426046,0.777767158,0.782704448,,,,0.900502396,
,,,0.21895638,0.261733576,0.261733576,0.391809212,0.413667036,0.543136166,0.61340538,0.726491548,0.790494914,0.745852748,,,,0.901961176,
,,,0.252270474,0.261607876,0.261607876,0.38154981,0.404949094,0.544022696,0.6134858,0.72382058,0.773249626,0.808439588,,,,0.904339012,
,,,0.219269804,0.26172155,0.26172155,0.385687862,0.414455884,0.543415354,0.614767172,0.726220426,0.776659578,0.791196016,,,,0.90452622,
,,,0.22047634,0.32488345,0.32488345,0.387155172,0.4135665,0.529764108,0.61386206,0.741574896,0.806892152,0.780217652,,,,0.903697348,
,,,0.219064846,0.261607876,0.261607876,0.381032712,0.409887266,0.529890888,0.650101936,0.727311176,0.790439786,0.796472008,,,,0.903925754,
,,,0.219632526,0.272389288,0.272389288,0.381771936,0.404885914,0.532793968,0.521558338,0.723038316,0.755440714,0.775308012,,,,0.90265554,
,,,0.219168742,0.295390802,0.295390802,0.381176254,0.40587752,0.602457662,0.650027346,0.72627826,0.789402946,0.773036144,,,,0.90403644,
,,,0.21895638,0.287015936,0.287015936,0.389750354,0.4054034,0.54388354,0.69814734,0.720202766,0.78957584,0.763224766,,,,0.90331142,
,,,0.219570078,0.293723072,0.293723072,0.381532942,0.404956684,0.529890888,0.719807738,0.72599396,0.77192929,0.414990438,,,,0.904239388,
,,,0.221601308,0.27531402,0.27531402,0.385604318,0.41359921,0.543438374,0.64994254,0.725649026,0.784574148,0.385418794,,,,0.904722348,
,,,0.219375644,0.261607876,0.261607876,0.381245992,0.408772698,0.543438374,0.61523739,0.72624021,0.736291528,0.747289982,,,,0.903723932,
,,,0.21867453,0.26186043,0.26186043,0.382866186,0.40588471,0.543189418,0.652736462,0.725004134,0.79145274,0.722811422,,,,0.90380344,
,,,0.21895638,0.25894027,0.25894027,0.38687437,0.413357262,0.544142552,0.726833034,0.754835632,0.789325196,0.782332394,,,,0.90302537,
,,,0.305587918,0.261820242,0.261820242,0.385775436,0.412471836,0.60263511,0.72584228,0.71304219,0.74913284,0.732923614,,,,0.902550934,
,,,0.266591562,0.29993521,0.29993521,0.379878406,0.413098022,0.54345261,0.72657137,0.7260212,0.77192929,0.719857204,,,,0.904106286,
,,,0.266043112,0.26384486,0.26384486,0.38115296,0.412442286,0.602749048,0.723348656,0.727099352,0.773408214,0.562778134,,,,0.903892152,
,,,0.21985991,0.299105484,0.299105484,0.3856828,0.405357216,0.607809708,0.726098264,0.72581151,0.789319364,0.650340654,,,,0.904387228,
,,,0.266557406,0.261080328,0.261080328,0.381610032,0.405028898,0.529890888,0.719546356,0.721467862,0.791363172,0.78845564,,,,0.904376188,
,,,0.266501778,0.264084526,0.264084526,0.3808019,0.4158741,0.54300036,0.65046367,0.746627622,0.789740466,0.748484858,,,,0.904341348,
,,,0.25263175,0.295590006,0.295590006,0.381188,0.406002542,0.602742592,0.734608538,0.720202766,0.790145044,0.748885952,,,,0.90292839,
,,,0.267412958,0.263708918,0.263708918,0.3856828,0.405576598,0.604442604,0.649890796,0.726026326,0.790990612,0.749074326,,,,0.904387228,
,,,0.276743432,0.29487236,0.29487236,0.381134418,0.406446752,0.602918758,0.719561364,0.726203238,0.77192929,0.745405068,,,,0.904455208,
,,,0.266436476,0.263563542,0.263563542,0.380630402,0.405553042,0.543438374,0.66139136,0.725873926,0.807166478,0.701695668,,,,0.901449946,
,,,0.281268512,0.297701012,0.297701012,0.385557012,0.405178134,0.54362168,0.726098264,0.740264504,0.790179026,0.742545264,,,,0.903523814,
,,,0.230755438,0.261680152,0.261680152,0.385893876,0.406439126,0.60283629,0.726179038,0.72659127,0.756145422,0.717229862,,,,0.90397353,
,,,0.229862512,0.286768834,0.286768834,0.3856828,0.405881274,0.543438374,0.650379094,0.741262012,0.789106066,0.746648468,,,,0.901766854,
,,,0.323754592,0.2868939,0.2868939,0.381694966,0.4121072,0.54513522,0.712329446,0.726604422,0.74815915,0.716127802,,,,0.904258676,
,,,0.266310302,0.26281067,0.26281067,0.38122972,0.536286182,0.547332382,0.727105434,0.726380842,0.789171636,0.685427428,,,,0.901178624,
,,,0.266310302,0.51669795,0.51669795,0.380682876,0.540449066,0.600802898,0.726098264,0.726134684,0.718778666,0.753305062,,,,0.90491414,
,,,0.22794852,0.533709464,0.533709464,0.385646734,0.5545659,0.543341972,0.698370146,0.72649382,0.722636426,0.786301544,,,,0.904155798,
,,,0.220083128,0.267752276,0.267752276,0.380770152,0.552813604,0.603683632,0.697593306,0.75824661,0.791280698,0.795840442,,,,0.898228826,
,,,0.225584422,0.294120416,0.294120416,0.373165016,0.406274956,0.602907044,0.650796408,0.726018322,0.776463306,0.743457148,,,,0.90432807,
,,,0.229182898,0.281211538,0.281211538,0.38557782,0.40724886,0.605890956,0.726163734,0.7241914,0.775015376,0.786293924,,,,0.90807481,
,,,0.256385438,0.293723072,0.293723072,0.38102442,0.407564116,0.543336936,0.650101936,0.738870418,0.791202262,0.72096597,,,,0.897722736,
,,,0.228802328,0.275975738,0.275975738,0.385506092,0.406493784,0.543153012,0.541115442,0.72633064,0.797309794,0.389380036,,,,0.903526248,
,,,0.220652924,0.273965212,0.273965212,0.38063391,0.407019128,0.543797048,0.61279634,0.726119292,0.77652839,0.7569473,,,,0.891934238,
,,,0.220563766,0.263598994,0.263598994,0.380630402,0.412830988,0.603268936,0.719860352,0.725820528,0.789122202,0.774424522,,,,0.89451324,
,,,0.219449134,0.261637928,0.261637928,0.386154216,0.408358,0.543491742,0.69814734,0.734557106,0.754965022,0.575989774,,,,0.904387228,
,,,0.223025288,0.284856742,0.284856742,0.381347252,0.408332336,0.54233248,0.65102008,0.72717403,0.772310648,0.56932732,,,,0.904387228,
,,,0.219120806,0.262155434,0.262155434,0.386236074,0.406496388,0.542245314,0.648476596,0.741793488,0.756348646,0.565483424,,,,0.88692008,
,,,0.21895638,0.269287616,0.269287616,0.381452074,0.40735516,0.392964476,0.719768432,0.756524708,0.790296238,0.696123946,,,,0.901490874,
,,,0.220286154,0.277148954,0.277148954,0.38059549,0.405632658,0.541743054,0.726096724,0.740885176,0.78936254,0.772303648,,,,0.903765662,
,,,0.27110775,0.285389684,0.285389684,0.385624494,0.40904721,0.549613852,0.612828032,0.743915884,0.78950823,0.788659872,,,,0.9020912,
,,,0.221634966,0.277605,0.277605,0.388081188,0.40544633,0.54268657,0.650101936,0.729800218,0.755579922,0.732932246,,,,0.904387228,
,,,0.219132106,0.261749308,0.261749308,0.38165146,0.405754112,0.54224723,0.726098264,0.724603458,0.777363884,0.71610137,,,,0.902381782,
,,,0.219233478,0.293897338,0.293897338,0.382076406,0.414462074,0.541446248,0.717047212,0.72668013,0.755623166,0.71611816,,,,0.904146,
,,,0.226507574,0.297588978,0.297588978,0.38637117,0.405566956,0.528617868,0.722818464,0.779638166,0.7569675,0.788286352,,,,0.904387228,
,,,0.222202144,0.295191136,0.295191136,0.385591984,0.412942556,0.54272154,0.65004902,0.726203238,0.76163055,0.617329608,,,,0.900307758,
,,,0.22030625,0.29951445,0.29951445,0.381287072,0.406115512,0.529563226,0.511129682,0.747221004,0.775641338,0.7495936,,,,0.90398838,
,,,0.220793752,0.263708918,0.263708918,0.381309116,0.407195342,0.543367136,0.735006036,0.753175662,0.792582678,0.776601352,,,,0.90293915,
,,,0.291342734,0.272468948,0.272468948,0.381703174,0.405493358,0.530091308,0.719860352,0.72617899,0.777767158,0.708879068,,,,0.904387228,
,,,0.22882056,0.301540154,0.301540154,0.381383908,0.412147182,0.52963613,0.720550326,0.7542555,0.776914916,0.75646584,,,,0.903567008,
,,,0.265647388,0.261208386,0.261208386,0.38122972,0.405159526,0.602931768,0.650799006,0.741332456,0.776982174,0.753337822,,,,0.905317738,
,,,0.219569274,0.290020646,0.290020646,0.385809146,0.40522398,0.60266922,0.726038748,0.751630094,0.773102408,0.78630975,,,,0.904387228,
,,,0.220174954,0.263867304,0.263867304,0.385381006,0.407242056,0.602749048,0.726098264,0.727502158,0.774407746,0.733458542,,,,0.893418164,
,,,0.218994132,0.262842768,0.262842768,0.385709572,0.405297296,0.602749048,0.726098264,0.72640918,0.75860057,0.775505548,,,,0.902937548,
,,,0.220439732,0.261655058,0.261655058,0.38118451,0.404910906,0.542691846,0.650101936,0.720202766,0.791804682,0.566451192,,,,0.904302346,
,,,0.21895638,0.271099546,0.271099546,0.38123367,0.405515252,0.602749048,0.64672229,0.726313258,0.722636426,0.746124682,,,,0.89982784,
,,,0.219118924,0.292339576,0.292339576,0.38119753,0.412830988,0.602749048,0.651846126,0.780953562,0.789247126,0.770046048,,,,0.90414518,
,,,0.229277782,0.26193656,0.26193656,0.384963608,0.405371616,0.604620148,0.712184288,0.80642045,0.790893814,0.74598277,,,,0.885493836,
,,,0.219214276,0.301031854,0.301031854,0.385810648,0.412830988,0.59694139,0.650209558,0.726347308,0.789582904,0.750005188,,,,0.904222368,
,,,0.234307632,0.272133358,0.272133358,0.382449676,0.405911862,0.602777576,0.651209478,0.726512192,0.776534172,0.716447998,,,,0.907253508,
,,,0.222045358,0.302376556,0.302376556,0.381041926,0.406065682,0.6031758,0.697985628,0.726259984,0.77691312,0.793864298,,,,0.903523732,
,,,0.22964229,0.296982686,0.296982686,0.386049552,0.405371616,0.37542539,0.651040072,0.706479902,0.801835758,0.739014092,,,,0.893664832,
,,,0.22047634,0.262694388,0.262694388,0.381457512,0.415721662,0.530399562,0.69814734,0.726203238,0.771526332,0.77212689,,,,0.904387228,
,,,0.21895638,0.397588588,0.397588588,0.380750904,0.418659728,0.54229312,0.725837624,0.725259822,0.789850204,0.779421132,,,,0.904387228,
,,,0.219310358,0.262209476,0.262209476,0.38122972,0.405371616,0.529890888,0.649953672,0.739768692,0.790092564,0.788232968,,,,0.904691398,
,,,0.276845164,0.261607876,0.261607876,0.383001106,0.406065682,0.54351518,0.723352718,0.723595448,0.788934714,0.75708387,,,,0.904035436,
,,,0.266135574,0.261607876,0.261607876,0.38122972,0.41368402,0.543941676,0.726335326,0.71103769,0.77736259,0.391566884,,,,0.896012288,
,,,0.219901272,0.261607876,0.261607876,0.38088335,0.40585905,0.543427272,0.725296284,0.776233732,0.77757159,0.528681832,,,,0.904790504,
,,,0.219402618,0.274814712,0.274814712,0.384648964,0.417769268,0.529936208,0.632017114,0.728227012,0.788411512,0.561407484,,,,0.9038119,
,,,0.218944268,0.276859006,0.276859006,0.38156054,0.41387687,0.54374958,0.7146944,0.621605848,0.791131558,0.802101248,,,,0.899905094,
,,,0.219482324,0.261783924,0.261783924,0.29360765,0.404175186,0.546370028,0.644385618,0.652296568,0.79024566,0.79552342,,,,0.9021089,
,,,0.21993331,0.39266768,0.39266768,0.373453608,0.4138128,0.54332894,0.65183974,0.741606854,0.779185516,0.52602443,,,,0.903329032,
,,,0.220089348,0.299999118,0.299999118,0.373532522,0.405309582,0.529721302,0.726106294,0.722521008,0.789740466,0.702052132,,,,0.900805264,
,,,0.218836902,0.263810666,0.263810666,0.373148912,0.41268499,0.543397062,0.726046224,0.749787776,0.75543146,0.490837038,,,,0.90341649,
,,,0.239602914,0.293723072,0.293723072,0.374081246,0.413089962,0.26358755,0.650793334,0.723409606,0.723127522,0.754387798,,,,0.899918302,
,,,0.232103848,0.322091584,0.322091584,0.373083232,0.405937202,0.529890888,0.65026705,0.741996512,0.7737483,0.751494054,,,,0.90407692,
,,,0.222951072,0.295553916,0.295553916,0.372991698,0.405371616,0.543281812,0.71982548,0.741531472,0.767099314,0.751646658,,,,0.896288952,
,,,0.221610202,0.311150482,0.311150482,0.373262674,0.406021466,0.543432034,0.697629432,0.72854101,0.7898115,0.754264034,,,,0.904470068,
,,,0.267047188,0.311092856,0.311092856,0.3734744,0.406331516,0.530028622,0.65041155,0.726231584,0.79449058,0.726036968,,,,0.904145796,
,,,0.21895638,0.29326515,0.29326515,0.372994316,0.40557236,0.544208086,0.719860352,0.728213112,0.78947924,0.762246218,,,,0.9031347,
,,,0.22004306,0.29375784,0.29375784,0.353610824,0.405490964,0.602330722,0.540274884,0.73603933,0.789543386,0.688347062,,,,0.90521743,
,,,0.219389934,0.324744552,0.324744552,0.373289322,0.405324306,0.601720206,0.69583571,0.731968058,0.776640354,0.775964188,,,,0.904387228,
,,,0.21895638,0.310383716,0.310383716,0.374239408,0.406851846,0.60333776,0.67364255,0.725876172,0.751625032,0.77815167,,,,0.902093738,
,,,0.21895638,0.29410644,0.29410644,0.373759442,0.405371616,0.602768128,0.693587724,0.72643665,0.766496148,0.7516491,,,,0.903556672,
,,,0.221923338,0.294023438,0.294023438,0.37346164,0.4058939,0.602297652,0.68142804,0.741271226,0.79039853,0.786301544,,,,0.907267236,
,,,0.228704104,0.29376089,0.29376089,0.373476918,0.405432574,0.602822396,0.72073437,0.7270008,0.756004266,0.777632428,,,,0.902288912,
,,,0.266861512,0.262276916,0.262276916,0.37365146,0.406161856,0.54822947,0.726121312,0.652250692,0.789740466,0.796541498,,,,0.89168336,
