2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun
,,,,,0.296794916,0.332013816,0.37736174,,,,,,
,,,,,0.322579484,0.297095102,0.377647676,,,,,,
,,,,,0.296289558,0.297095102,0.33047066,,,,,,
,,,,,0.297655574,0.31945142,0.37736174,,,,,,
,,,,,0.297107718,0.29717779,0.377079302,,,,,,
,,,,,0.296348298,0.300039012,0.377374482,,,,,,
,,,,,0.304415152,0.31892501,0.38627755,,,,,,
,,,,,0.29647557,0.3193063,0.385426332,,,,,,
,,,,,0.337802922,0.297861062,0.370035482,,,,,,
,,,,,0.29672347,0.297372204,0.36976512,,,,,,
,,,,,0.30809216,0.297095102,0.381433954,,,,,,
,,,,,0.296379608,0.2969887,0.37750616,,,,,,
,,,,,0.296528956,0.300569506,0.378662812,,,,,,
,,,,,0.325231732,0.297476674,0.37024919,,,,,,
,,,,,0.30302181,0.297095102,0.37041944,,,,,,
,,,,,0.296155214,0.297267164,0.37069551,,,,,,
,,,,,0.295901956,0.299633462,0.37048142,,,,,,
,,,,,0.299205544,0.331551632,0.37008213,,,,,,
,,,,,0.298953952,0.342618334,0.381473946,,,,,,
,,,,,0.296920472,0.341986004,0.373494744,,,,,,
,,,,,0.298247084,0.342550384,0.370001052,,,,,,
,,,,,0.296289558,0.297099258,0.382283654,,,,,,
,,,,,0.295750924,0.298724544,0.381473946,,,,,,
,,,,,0.29863427,0.29732948,0.373608612,,,,,,
,,,,,0.296746082,0.342543704,0.37376685,,,,,,
,,,,,0.296353294,0.303493268,0.370371732,,,,,,
,,,,,0.329818186,0.297095102,0.344935762,,,,,,
,,,,,0.331545908,0.30372578,0.38160482,,,,,,
,,,,,0.296105304,0.331511386,0.370047066,,,,,,
,,,,,0.299931002,0.296738004,0.370426158,,,,,,
,,,,,0.297547938,0.297111808,0.35108149,,,,,,
,,,,,0.296561712,0.331890048,0.373977086,,,,,,
,,,,,0.331136744,0.299192408,0.376726706,,,,,,
,,,,,0.296102284,0.298346408,0.370017318,,,,,,
,,,,,0.29618593,0.297095102,0.369605076,,,,,,
,,,,,0.296629036,0.297428542,0.373934846,,,,,,
,,,,,0.296169328,0.29696512,0.370044346,,,,,,
,,,,,0.296289558,0.331333204,0.36991828,,,,,,
,,,,,0.296198388,0.297863296,0.38533043,,,,,,
,,,,,0.297496116,0.297464864,0.374239796,,,,,,
,,,,,0.296862352,0.331870854,0.373758252,,,,,,
,,,,,0.296289558,0.297095102,0.369807448,,,,,,
,,,,,0.296348876,0.301481032,0.385609764,,,,,,
,,,,,0.29683344,0.301434514,0.376975188,,,,,,
,,,,,0.295205898,0.297749418,0.376499152,,,,,,
,,,,,0.296302884,0.297095102,0.370145724,,,,,,
,,,,,0.296861358,0.300085206,0.370017318,,,,,,
,,,,,0.284458924,0.332122,0.37708502,,,,,,
,,,,,0.301178236,0.330206326,0.352740044,,,,,,
,,,,,0.296289558,0.298030222,0.369985326,,,,,,
,,,,,0.331161016,0.297391142,0.370017318,,,,,,
,,,,,0.296289558,0.333009946,0.348134392,,,,,,
,,,,,0.296345034,0.319316344,0.373487576,,,,,,
,,,,,0.297736422,0.333623746,0.378365376,,,,,,
,,,,,0.295911422,0.297228468,0.373438448,,,,,,
,,,,,0.29928286,0.331511386,0.343177036,,,,,,
,,,,,0.29658068,0.297431198,0.37001655,,,,,,
,,,,,0.297901184,0.297408378,0.370699466,,,,,,
,,,,,0.296907312,0.297095102,0.373168216,,,,,,
,,,,,0.296717776,0.31910994,0.37188725,,,,,,
,,,,,0.296488292,0.298157176,0.370017318,,,,,,
,,,,,0.296289558,0.309980752,0.374343748,,,,,,
,,,,,0.296289558,0.30267533,0.388651482,,,,,,
,,,,,0.296742384,0.331676132,0.377841042,,,,,,
,,,,,0.301608718,0.297106072,0.370730416,,,,,,
,,,,,0.287395704,0.297422762,0.373492302,,,,,,
,,,,,0.29642571,0.331511386,0.370164804,,,,,,
,,,,,0.29607177,0.297095102,0.370011098,,,,,,
,,,,,0.295519238,0.298519462,0.38209005,,,,,,
,,,,,0.284752064,0.30154585,0.370349304,,,,,,
,,,,,0.296742384,0.297266874,0.377912146,,,,,,
,,,,,0.297475182,0.29688401,0.37020703,,,,,,
,,,,,0.296244716,0.296618996,0.37736174,,,,,,
,,,,,0.296238194,0.300153582,0.370017318,,,,,,
,,,,,0.296145862,0.298114026,0.381342118,,,,,,
,,,,,0.299570678,0.29906237,0.376894682,,,,,,
,,,,,0.296400494,0.304374142,0.370079722,,,,,,
,,,,,0.296309344,0.297221752,0.370151242,,,,,,
,,,,,0.29674924,0.298247408,0.377523308,,,,,,
,,,,,0.297155024,0.29750928,0.377410946,,,,,,
,,,,,0.296837526,0.299420948,0.376411756,,,,,,
,,,,,0.296270068,0.342186424,0.370515554,,,,,,
,,,,,0.295483466,0.29720944,0.36962145,,,,,,
,,,,,0.296655332,0.297731886,0.377003682,,,,,,
,,,,,0.296403884,0.33165483,0.377816366,,,,,,
,,,,,0.296641302,0.331312872,0.369934056,,,,,,
,,,,,0.297206638,0.324582176,0.377318396,,,,,,
,,,,,0.298344744,0.30396698,0.377462616,,,,,,
,,,,,0.375220368,0.334678062,0.370089148,,,,,,
,,,,,0.325357324,0.28428193,0.37736174,,,,,,
,,,,,0.296645878,0.298933158,0.374312524,,,,,,
,,,,,0.296289558,0.300113902,0.37736174,,,,,,
,,,,,0.297093992,0.297539572,0.37757083,,,,,,
,,,,,0.296751906,0.298207852,0.370525422,,,,,,
,,,,,0.296544724,0.297322918,0.38076526,,,,,,
,,,,,0.299590804,0.297167506,0.369945058,,,,,,
,,,,,0.297106276,0.348458382,0.370056728,,,,,,
,,,,,0.296851188,0.297027444,0.377314774,,,,,,
,,,,,0.328238716,0.297276608,0.370249084,,,,,,
,,,,,0.296289558,0.297107416,0.371810024,,,,,,
,,,,,0.301178236,0.297095102,0.37736174,,,,,,
,,,,,0.309950136,0.297749418,0.342559006,,,,,,
,,,,,0.296926828,0.297095102,0.370101856,,,,,,
,,,,,0.266967142,0.297636132,0.377381914,,,,,,
,,,,,0.300574658,0.304040708,0.37783027,,,,,,
,,,,,0.300574658,0.297365692,0.370414684,,,,,,
,,,,,0.298416764,0.298342324,0.373492302,,,,,,
,,,,,0.301062972,0.297286252,0.370017318,,,,,,
,,,,,0.296289558,0.297000414,0.36973454,,,,,,
,,,,,0.264371748,0.296932516,0.370109202,,,,,,
,,,,,0.296286516,0.309980752,0.377758234,,,,,,
,,,,,0.264228582,0.297184074,0.378121058,,,,,,
,,,,,0.296166654,0.297479464,0.377368348,,,,,,
,,,,,0.284416306,0.297432344,0.370000786,,,,,,
,,,,,0.296150842,0.297035334,0.370372528,,,,,,
,,,,,0.277504802,0.297095102,0.3860681,,,,,,
,,,,,0.296610642,0.297095102,0.377487302,,,,,,
,,,,,0.32691851,0.296895972,0.381371278,,,,,,
,,,,,0.278689952,0.297556788,0.370017318,,,,,,
,,,,,0.37345748,0.297127012,0.36990937,,,,,,
,,,,,0.298259544,0.309980186,0.386043692,,,,,,
,,,,,0.297288374,0.331712316,0.377395094,,,,,,
,,,,,0.27867242,0.304913074,0.385277948,,,,,,
,,,,,0.278424528,0.309980752,0.37012971,,,,,,
,,,,,0.266057442,0.339215722,0.37736174,,,,,,
,,,,,,0.297807948,0.378266302,,,,,,
,,,,,,0.305480494,0.381289218,,,,,,
,,,,,,0.298218684,0.385179816,,,,,,
,,,,,,0.297095102,0.369876498,,,,,,
,,,,,,0.297296494,0.378601416,,,,,,
,,,,,,0.294532798,0.378202848,,,,,,
,,,,,,0.375689278,0.37767678,,,,,,
,,,,,,0.38003149,0.370066584,,,,,,
,,,,,,0.37647627,0.301658072,,,,,,
,,,,,,0.340591178,0.370017318,,,,,,
,,,,,,0.331656096,0.37736174,,,,,,
,,,,,,0.378708952,0.370017318,,,,,,
,,,,,,0.374975638,0.373466754,,,,,,
,,,,,,0.374751866,0.370017318,,,,,,
,,,,,,0.374837418,0.377371258,,,,,,
,,,,,,0.374976476,0.38533043,,,,,,
,,,,,,0.33158993,0.373492302,,,,,,
,,,,,,0.324987712,0.377449648,,,,,,
,,,,,,0.330953074,0.389595032,,,,,,
,,,,,,0.297359288,0.370467466,,,,,,
,,,,,,0.298111968,0.370735868,,,,,,
,,,,,,0.29720898,0.37742242,,,,,,
,,,,,,0.297307314,0.371439796,,,,,,
,,,,,,0.374896438,0.370887146,,,,,,
,,,,,,0.375095088,0.372000028,,,,,,
,,,,,,0.377915442,0.370640358,,,,,,
,,,,,,0.375712858,0.381473946,,,,,,
,,,,,,0.375234834,0.3766789,,,,,,
,,,,,,0.297095102,0.377710958,,,,,,
,,,,,,0.378372502,0.370582674,,,,,,
,,,,,,0.299718148,0.370454204,,,,,,
,,,,,,0.375989046,0.377472596,,,,,,
,,,,,,0.336400868,0.377059866,,,,,,
,,,,,,0.330487266,0.3701511,,,,,,
,,,,,,0.378665062,0.370017318,,,,,,
,,,,,,0.331898054,0.381584064,,,,,,
,,,,,,0.379741344,0.37356929,,,,,,
,,,,,,0.374975638,0.369807448,,,,,,
,,,,,,0.379813818,0.38151083,,,,,,
,,,,,,0.374975638,0.381702498,,,,,,
,,,,,,0.31936155,0.385576228,,,,,,
,,,,,,0.3747292,0.375585216,,,,,,
,,,,,,0.375236332,0.36990937,,,,,,
,,,,,,0.375543236,0.370232406,,,,,,
,,,,,,0.379861098,0.377361992,,,,,,
,,,,,,0.374975638,0.377432338,,,,,,
,,,,,,0.374916,0.378196816,,,,,,
,,,,,,0.380636826,0.377442964,,,,,,
,,,,,,0.380023932,0.37736174,,,,,,
,,,,,,0.375400216,0.37736174,,,,,,
,,,,,,0.334737046,0.377040796,,,,,,
,,,,,,0.304825764,0.37736174,,,,,,
,,,,,,0.31892501,0.37780973,,,,,,
,,,,,,0.378610152,0.372389958,,,,,,
,,,,,,0.375578432,0.367761744,,,,,,
,,,,,,0.375061996,0.370264298,,,,,,
,,,,,,0.379988674,0.377537742,,,,,,
,,,,,,0.374975638,0.377407848,,,,,,
,,,,,,0.380231692,0.37736174,,,,,,
,,,,,,0.375056196,0.381032844,,,,,,
,,,,,,0.375105066,0.382044424,,,,,,
,,,,,,0.375012062,0.37745148,,,,,,
,,,,,,0.299188874,0.385405102,,,,,,
,,,,,,0.296520116,0.369782246,,,,,,
,,,,,,0.331345252,0.377480952,,,,,,
,,,,,,0.374860296,0.370025042,,,,,,
,,,,,,0.316341822,0.371381822,,,,,,
,,,,,,0.327471814,0.370542478,,,,,,
,,,,,,0.332035556,0.37323469,,,,,,
,,,,,,0.375283052,0.370232406,,,,,,
,,,,,,0.318935406,0.370704628,,,,,,
,,,,,,0.331511386,0.382696034,,,,,,
,,,,,,0.331511386,0.38718502,,,,,,
,,,,,,0.374912034,0.377698278,,,,,,
,,,,,,0.37491462,0.377543232,,,,,,
,,,,,,0.375008784,0.379365642,,,,,,
,,,,,,0.380023932,0.37736174,,,,,,
,,,,,,0.38057097,0.370064328,,,,,,
,,,,,,0.375191566,0.377295882,,,,,,
,,,,,,0.297247652,0.37092432,,,,,,
,,,,,,0.297035684,0.373508106,,,,,,
,,,,,,0.374837418,0.377531062,,,,,,
,,,,,,0.37471174,0.37736174,,,,,,
,,,,,,0.374975638,0.370225132,,,,,,
,,,,,,0.320565474,0.377622164,,,,,,
,,,,,,0.383715374,0.386333674,,,,,,
,,,,,,0.320352764,0.370254928,,,,,,
,,,,,,0.378444542,0.373294514,,,,,,
,,,,,,0.300720348,0.370433984,,,,,,
,,,,,,0.37518346,0.381424032,,,,,,
,,,,,,0.358989806,0.370054976,,,,,,
,,,,,,0.353939654,0.37326934,,,,,,
,,,,,,0.331511386,0.370219966,,,,,,
,,,,,,0.38045339,0.372440976,,,,,,
,,,,,,0.374920678,0.38001374,,,,,,
,,,,,,0.298074532,0.372167142,,,,,,
,,,,,,0.374837418,0.373577664,,,,,,
,,,,,,0.375489252,0.370034778,,,,,,
,,,,,,0.375156388,0.369809304,,,,,,
,,,,,,0.375057962,0.37736174,,,,,,
,,,,,,0.380023932,0.377476922,,,,,,
,,,,,,0.380353616,0.369904596,,,,,,
,,,,,,0.374975638,0.37329728,,,,,,
,,,,,,0.380084744,0.374318226,,,,,,
,,,,,,0.375527516,0.373943454,,,,,,
,,,,,,0.374962056,0.369981618,,,,,,
,,,,,,0.374975638,0.370020644,,,,,,
,,,,,,0.374975638,0.371773648,,,,,,
,,,,,,0.374975638,0.371306088,,,,,,
,,,,,,0.380023932,0.37721529,,,,,,
,,,,,,0.375999546,0.377622164,,,,,,
,,,,,,0.380023932,0.377546508,,,,,,
,,,,,,0.380701292,0.376511878,,,,,,
,,,,,,0.380023932,0.377769538,,,,,,
,,,,,,0.380395442,0.370017318,,,,,,
,,,,,,0.37680832,0.378132494,,,,,,
,,,,,,0.374975638,0.37730529,,,,,,
,,,,,,0.371695456,0.370000684,,,,,,
,,,,,,0.375712858,0.381902124,,,,,,
,,,,,,0.374644058,0.37679788,,,,,,
,,,,,,0.375122576,0.373213466,,,,,,
,,,,,,0.375004928,0.372695402,,,,,,
,,,,,,0.374776466,0.48870972,,,,,,
,,,,,,0.374975638,0.370017318,,,,,,
,,,,,,0.380023932,0.377420826,,,,,,
,,,,,,0.374877404,0.37008384,,,,,,
,,,,,,0.374975638,0.370017318,,,,,,
,,,,,,0.37499926,0.36990902,,,,,,
,,,,,,0.374825642,0.370142122,,,,,,
,,,,,,0.375093028,0.37041551,,,,,,
,,,,,,0.375458618,0.373340784,,,,,,
,,,,,,0.3750037,0.370002976,,,,,,
,,,,,,0.375724024,0.377353948,,,,,,
,,,,,,0.374837418,0.377477336,,,,,,
,,,,,,0.375207214,0.377785862,,,,,,
,,,,,,0.374975638,0.36975034,,,,,,
,,,,,,0.374975638,0.378081616,,,,,,
,,,,,,0.374975638,0.369871346,,,,,,
,,,,,,0.374970092,0.381626512,,,,,,
,,,,,,0.375744462,0.377523308,,,,,,
,,,,,,0.375050558,0.377396732,,,,,,
,,,,,,0.37503011,0.368129948,,,,,,
,,,,,,0.375039796,0.374571654,,,,,,
,,,,,,0.382555936,0.384650178,,,,,,
,,,,,,0.375283052,0.377264554,,,,,,
,,,,,,0.374975638,0.373463038,,,,,,
,,,,,,0.379496484,0.500224856,,,,,,
,,,,,,0.374975638,0.507196936,,,,,,
,,,,,,0.378191158,0.377505356,,,,,,
,,,,,,0.375688784,0.369697588,,,,,,
,,,,,,0.376143394,0.370122028,,,,,,
,,,,,,0.375243748,0.3862377,,,,,,
,,,,,,0.37622149,0.373213466,,,,,,
,,,,,,0.3802067,0.377308104,,,,,,
,,,,,,0.374933002,0.378050918,,,,,,
,,,,,,0.374915794,0.381880392,,,,,,
,,,,,,0.380047706,0.370619566,,,,,,
,,,,,,0.375151136,0.373492302,,,,,,
,,,,,,0.375518586,0.381473946,,,,,,
,,,,,,0.380699008,0.5250305,,,,,,
,,,,,,0.34204797,0.486159514,,,,,,
,,,,,,0.329142698,0.381473946,,,,,,
,,,,,,0.387020568,0.381599794,,,,,,
,,,,,,0.374975638,0.371930264,,,,,,
,,,,,,0.374989958,0.52022687,,,,,,
,,,,,,0.374975638,0.506131662,,,,,,
,,,,,,0.375080134,0.378330832,,,,,,
,,,,,,0.382786178,0.385819016,,,,,,
,,,,,,0.378631306,0.373747186,,,,,,
,,,,,,0.375309246,0.369997568,,,,,,
,,,,,,0.378632646,0.386333674,,,,,,
,,,,,,0.375105066,0.37348106,,,,,,
,,,,,,0.380312946,0.37016431,,,,,,
,,,,,,0.375226868,0.370093654,,,,,,
,,,,,,0.374975638,0.385911484,,,,,,
,,,,,,0.37528004,0.388651482,,,,,,
,,,,,,0.374975638,0.373487576,,,,,,
,,,,,,0.375103026,0.386161206,,,,,,
,,,,,,0.374990874,0.376232946,,,,,,
,,,,,,0.370966838,0.38209005,,,,,,
,,,,,,0.375948972,0.377218372,,,,,,
,,,,,,0.385042564,0.380689712,,,,,,
,,,,,,0.375272288,0.381473946,,,,,,
,,,,,,0.378903372,0.377487302,,,,,,
,,,,,,0.374975638,0.377090652,,,,,,
,,,,,,0.375068128,0.370970494,,,,,,
,,,,,,0.380023932,0.378114298,,,,,,
,,,,,,0.375017816,0.3731677,,,,,,
,,,,,,0.378605874,0.386984812,,,,,,
,,,,,,0.3757061,0.381515716,,,,,,
,,,,,,0.379316698,0.389331338,,,,,,
,,,,,,0.377033714,0.381594028,,,,,,
,,,,,,0.380738666,0.377335354,,,,,,
,,,,,,0.38437648,0.48630204,,,,,,
,,,,,,0.374812686,0.381513998,,,,,,
,,,,,,0.374975638,0.37736174,,,,,,
,,,,,,0.380370888,0.4259658,,,,,,
,,,,,,0.380156166,0.379855648,,,,,,
,,,,,,0.38020464,0.393972532,,,,,,
,,,,,,0.380122588,0.490464204,,,,,,
,,,,,,0.380023932,0.490198908,,,,,,
,,,,,,0.382563698,0.393479318,,,,,,
,,,,,,0.384860206,0.381171394,,,,,,
,,,,,,0.37484978,0.364957882,,,,,,
,,,,,,0.38069631,0.371483262,,,,,,
,,,,,,0.37920513,0.370392032,,,,,,
,,,,,,0.353613136,0.37736174,,,,,,
,,,,,,0.374930778,0.373203422,,,,,,
,,,,,,0.37506177,0.373410358,,,,,,
,,,,,,0.375041098,0.370017318,,,,,,
,,,,,,0.374975638,0.343165732,,,,,,
,,,,,,0.374975638,0.373659358,,,,,,
,,,,,,0.374975638,0.370194102,,,,,,
,,,,,,0.374971592,0.375146354,,,,,,
,,,,,,0.374975638,0.370017318,,,,,,
,,,,,,0.374768884,0.370017318,,,,,,
,,,,,,0.344960658,0.377829658,,,,,,
,,,,,,0.375053406,0.379341616,,,,,,
,,,,,,0.375242092,0.379229052,,,,,,
,,,,,,0.374975638,0.506189156,,,,,,
,,,,,,0.374975638,0.370623588,,,,,,
,,,,,,0.374857408,0.525345006,,,,,,
,,,,,,0.378325788,0.370350478,,,,,,
,,,,,,0.375879692,0.37757904,,,,,,
,,,,,,0.374704948,0.37063638,,,,,,
,,,,,,0.3746642,0.373213466,,,,,,
,,,,,,0.380023932,0.375137448,,,,,,
,,,,,,0.375507616,0.370940328,,,,,,
,,,,,,0.380514154,0.370001806,,,,,,
,,,,,,0.375495878,0.373287572,,,,,,
,,,,,,0.37518943,0.348134392,,,,,,
,,,,,,0.374975638,0.370017318,,,,,,
,,,,,,0.377692998,0.380134418,,,,,,
,,,,,,0.297249344,0.373492302,,,,,,
,,,,,,0.328743772,0.370533528,,,,,,
,,,,,,0.375362272,0.370789324,,,,,,
,,,,,,0.37472724,0.370008654,,,,,,
,,,,,,0.37509016,0.374858412,,,,,,
,,,,,,0.382145144,0.37736174,,,,,,
,,,,,,0.342186424,0.37680747,,,,,,
,,,,,,0.387020568,0.377329762,,,,,,
,,,,,,0.375378648,0.525001496,,,,,,
,,,,,,0.378610152,0.37902513,,,,,,
,,,,,,0.380795746,0.38173248,,,,,,
,,,,,,0.377104054,0.379029308,,,,,,
,,,,,,0.372473542,0.381451914,,,,,,
,,,,,,0.378610152,0.376794604,,,,,,
,,,,,,0.383709774,0.311158842,,,,,,
,,,,,,0.37827847,0.370074254,,,,,,
,,,,,,0.375011334,0.370006884,,,,,,
,,,,,,0.297472332,0.370664066,,,,,,
,,,,,,0.334089482,0.369697588,,,,,,
,,,,,,0.375015396,0.37016604,,,,,,
,,,,,,0.331825246,0.31097158,,,,,,
,,,,,,0.298061048,0.373492302,,,,,,
,,,,,,0.374976066,0.369736614,,,,,,
,,,,,,0.382248144,0.370062054,,,,,,
,,,,,,0.378610152,0.375469416,,,,,,
,,,,,,0.37856201,0.373213466,,,,,,
,,,,,,0.378691788,0.370017318,,,,,,
,,,,,,0.376854084,0.370017318,,,,,,
,,,,,,0.374976508,0.369697588,,,,,,
,,,,,,0.374829058,0.376755376,,,,,,
,,,,,,0.374976066,0.373492302,,,,,,
,,,,,,0.375299422,0.373078764,,,,,,
,,,,,,0.374975638,0.374005264,,,,,,
,,,,,,0.37521689,0.375333912,,,,,,
,,,,,,0.374975638,0.370081334,,,,,,
,,,,,,0.37488148,0.369657716,,,,,,
,,,,,,0.374539684,0.369697588,,,,,,
,,,,,,0.378610152,0.373005376,,,,,,
,,,,,,0.376666502,,,,,,,
,,,,,,0.375051056,,,,,,,
,,,,,,0.387459264,,,,,,,
,,,,,,0.38035,,,,,,,
,,,,,,0.376800104,,,,,,,
,,,,,,0.332748798,,,,,,,
,,,,,,0.33154467,,,,,,,
,,,,,,0.381677674,,,,,,,
,,,,,,0.381281066,,,,,,,
,,,,,,0.37498809,,,,,,,
,,,,,,0.378592498,,,,,,,
,,,,,,0.378908676,,,,,,,
,,,,,,0.375336584,,,,,,,
,,,,,,0.380517744,,,,,,,
,,,,,,0.374975638,,,,,,,
,,,,,,0.380062934,,,,,,,
,,,,,,0.37493854,,,,,,,
,,,,,,0.380447232,,,,,,,
,,,,,,0.380046206,,,,,,,
,,,,,,0.339121012,,,,,,,
,,,,,,0.382212186,,,,,,,
,,,,,,0.38733029,,,,,,,
,,,,,,0.37509343,,,,,,,
,,,,,,0.375053542,,,,,,,
,,,,,,0.38175074,,,,,,,
,,,,,,0.380338394,,,,,,,
,,,,,,0.380023932,,,,,,,
,,,,,,0.375665856,,,,,,,
,,,,,,0.37899017,,,,,,,
,,,,,,0.331312872,,,,,,,
,,,,,,0.297552716,,,,,,,
,,,,,,0.280431844,,,,,,,
,,,,,,0.37869406,,,,,,,
,,,,,,0.378647698,,,,,,,
,,,,,,0.375016964,,,,,,,
,,,,,,0.37549457,,,,,,,
,,,,,,0.3748667,,,,,,,
,,,,,,0.37522903,,,,,,,
,,,,,,0.374837418,,,,,,,
,,,,,,0.379968598,,,,,,,
,,,,,,0.343239918,,,,,,,
,,,,,,0.378630364,,,,,,,
,,,,,,0.318964362,,,,,,,
,,,,,,0.296710356,,,,,,,
,,,,,,0.323017404,,,,,,,
,,,,,,0.314784856,,,,,,,
,,,,,,0.38057097,,,,,,,
,,,,,,0.29766398,,,,,,,
,,,,,,0.297542694,,,,,,,
,,,,,,0.282799514,,,,,,,
,,,,,,0.297095102,,,,,,,
,,,,,,0.297668502,,,,,,,
,,,,,,0.283733042,,,,,,,
,,,,,,0.283182626,,,,,,,
,,,,,,0.314784856,,,,,,,
,,,,,,0.297184248,,,,,,,
,,,,,,0.297149834,,,,,,,
,,,,,,0.297095102,,,,,,,
,,,,,,0.29306436,,,,,,,
,,,,,,0.297095102,,,,,,,
,,,,,,0.297252108,,,,,,,
,,,,,,0.375038628,,,,,,,
,,,,,,0.316449366,,,,,,,
,,,,,,0.378890606,,,,,,,
