2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep
,,,0.20332202,0.24929394,0.201949948,0.372101802,,,,,,,,
,,,0.217457184,0.229056298,0.201949948,0.372077664,,,,,,,,
,,,0.213433122,0.201768208,0.20061578,0.36621632,,,,,,,,
,,,0.213401346,0.235624592,0.287483668,0.355042952,,,,,,,,
,,,0.202444994,0.267259086,0.280967976,0.367884826,,,,,,,,
,,,0.207557788,0.266413554,0.285607558,0.360495232,,,,,,,,
,,,0.213603852,0.230182694,0.280377566,0.360784626,,,,,,,,
,,,,0.26627044,0.231813422,0.356515022,,,,,,,,
,,,,0.266388234,0.201883712,0.368100908,,,,,,,,
,,,,0.266413554,0.282212872,0.360061338,,,,,,,,
,,,,0.249816344,0.232519996,0.364255396,,,,,,,,
,,,,0.229450046,0.280967976,0.36043123,,,,,,,,
,,,,0.229001096,0.279491088,0.359387858,,,,,,,,
,,,,0.210280192,0.271931224,0.359171968,,,,,,,,
,,,,0.224121236,0.280967976,0.375687632,,,,,,,,
,,,,0.278304336,0.202296614,0.359828932,,,,,,,,
,,,,0.228855664,0.280585822,0.356689264,,,,,,,,
,,,,0.25324984,0.27176525,0.360267392,,,,,,,,
,,,,0.259304122,0.202044092,0.356417356,,,,,,,,
,,,,0.252732068,0.283070314,0.356962056,,,,,,,,
,,,,0.257645416,0.283275544,0.359448038,,,,,,,,
,,,,0.25232091,0.281095702,0.372311634,,,,,,,,
,,,,0.254742728,0.284352082,0.376693716,,,,,,,,
,,,,0.252515426,0.28448375,0.359326198,,,,,,,,
,,,,0.254166406,0.27067186,0.357041156,,,,,,,,
,,,,0.25316264,0.296939024,0.360886936,,,,,,,,
,,,,0.25232091,0.29836886,0.35951574,,,,,,,,
,,,,0.266634876,0.273782788,0.356297958,,,,,,,,
,,,,0.265140562,0.294758466,0.359243592,,,,,,,,
,,,,0.300918852,0.270876758,0.364593512,,,,,,,,
,,,,0.270168904,0.294639278,0.359896744,,,,,,,,
,,,,0.263299006,0.373521552,0.35806033,,,,,,,,
,,,,0.274683098,0.36715872,0.359321332,,,,,,,,
,,,,0.272729882,0.303501742,0.37215372,,,,,,,,
,,,,0.30700326,0.369884896,0.35953001,,,,,,,,
,,,,0.210604134,0.369164034,0.356108984,,,,,,,,
,,,,0.26448843,0.258339708,0.359853932,,,,,,,,
,,,,0.26665516,0.369763174,0.366804248,,,,,,,,
,,,,0.26715898,0.370025956,0.36042372,,,,,,,,
,,,,0.252930986,0.277149936,0.359293884,,,,,,,,
,,,,0.254594854,0.370025956,0.35627362,,,,,,,,
,,,,0.229001096,0.37067705,0.382001374,,,,,,,,
,,,,0.266971696,0.306128878,0.359160738,,,,,,,,
,,,,0.266413554,0.274065012,0.365464648,,,,,,,,
,,,,0.288616882,0.266730958,0.356406392,,,,,,,,
,,,,0.21486058,0.270839504,0.359444988,,,,,,,,
,,,,0.283692086,0.270839504,0.375768896,,,,,,,,
,,,,0.285831152,0.313445382,0.367769844,,,,,,,,
,,,,0.229783336,0.313629858,0.367708676,,,,,,,,
,,,,0.285301626,0.31469537,0.37295892,,,,,,,,
,,,,0.285645514,0.31511547,0.359500338,,,,,,,,
,,,,0.284308186,0.315540034,0.360054274,,,,,,,,
,,,,0.31233086,0.24156968,0.359474292,,,,,,,,
,,,,0.31511547,0.284308186,0.359359438,,,,,,,,
,,,,0.214982822,0.209850466,0.36895363,,,,,,,,
,,,,0.21476711,0.301048036,0.259667454,,,,,,,,
,,,,0.288938832,0.263299006,0.230635414,,,,,,,,
,,,,0.216320098,0.285645514,0.383564038,,,,,,,,
,,,,0.26346624,0.201894658,0.373490338,,,,,,,,
,,,,0.317874134,0.26849695,0.372394324,,,,,,,,
,,,,0.285273654,0.28631152,0.372032696,,,,,,,,
,,,,0.284705942,0.28477578,0.38252489,,,,,,,,
,,,,0.25872084,0.284787604,0.27121188,,,,,,,,
,,,,0.285594692,0.283343722,0.372063824,,,,,,,,
,,,,0.201471332,0.317966958,0.369551166,,,,,,,,
,,,,0.26982352,0.31665244,0.369572972,,,,,,,,
,,,,0.25985533,0.315302194,0.373835026,,,,,,,,
,,,,0.27910524,0.285659106,0.368897686,,,,,,,,
,,,,0.25985533,0.289991668,0.369583532,,,,,,,,
,,,,0.266413554,0.279934512,0.374486518,,,,,,,,
,,,,0.20166111,0.25707043,0.36948803,,,,,,,,
,,,,0.279614824,0.318481296,0.369512184,,,,,,,,
,,,,0.279614824,0.201438808,0.368673514,,,,,,,,
,,,,0.279614824,0.285273654,0.373409084,,,,,,,,
,,,,0.279351722,0.201231048,0.369503524,,,,,,,,
,,,,0.279934512,0.286625078,0.370201184,,,,,,,,
,,,,0.284959432,0.284705942,0.369514446,,,,,,,,
,,,,0.282050706,0.28659306,0.3714376,,,,,,,,
,,,,0.280164344,0.330665456,0.3692782,,,,,,,,
,,,,0.279839708,0.265169876,0.368673514,,,,,,,,
,,,,0.280090236,0.278701908,0.372101802,,,,,,,,
,,,,0.266511632,0.225713944,0.36880793,,,,,,,,
,,,,0.259556874,0.287635748,0.369584966,,,,,,,,
,,,,0.259556874,0.216749864,0.373268698,,,,,,,,
,,,,0.266454856,0.258744602,0.379578472,,,,,,,,
,,,,0.249790784,0.285899874,0.370924064,,,,,,,,
,,,,0.25969522,0.254381196,0.369494742,,,,,,,,
,,,,0.27170402,0.216195702,0.372426772,,,,,,,,
,,,,0.231924214,0.225713944,0.369723004,,,,,,,,
,,,,0.202008872,0.279026098,0.37144991,,,,,,,,
,,,,0.273480016,0.216126984,0.369515432,,,,,,,,
,,,,0.210667034,0.281071908,0.373835026,,,,,,,,
,,,,0.24418635,0.257516606,0.37517848,,,,,,,,
,,,,0.2034617,0.279177126,0.36952826,,,,,,,,
,,,,0.211345024,0.279177126,0.370121384,,,,,,,,
,,,,0.210667034,0.252937656,0.38865081,,,,,,,,
,,,,0.221569038,0.28800837,0.369405076,,,,,,,,
,,,,0.266578408,,0.369638314,,,,,,,,
,,,,0.269865132,,0.374094552,,,,,,,,
,,,,0.266452824,,0.369514446,,,,,,,,
,,,,0.266413554,,0.36955754,,,,,,,,
,,,,0.258246546,,0.369651354,,,,,,,,
,,,,0.257507974,,0.369954966,,,,,,,,
,,,,0.266354812,,0.370669572,,,,,,,,
,,,,0.2049633,,0.369514446,,,,,,,,
,,,,0.210927984,,0.369256694,,,,,,,,
,,,,0.202179984,,0.369995006,,,,,,,,
,,,,0.20606946,,0.373568516,,,,,,,,
,,,,0.20188631,,0.369505662,,,,,,,,
,,,,0.210667034,,0.369457744,,,,,,,,
,,,,0.210860114,,0.370195196,,,,,,,,
,,,,0.217492944,,0.369514446,,,,,,,,
,,,,0.212269532,,0.36998848,,,,,,,,
,,,,0.239388924,,0.370201184,,,,,,,,
,,,,0.221916526,,0.369514446,,,,,,,,
,,,,0.246280096,,0.369549094,,,,,,,,
,,,,0.225713944,,0.3697417,,,,,,,,
,,,,0.202620808,,0.369514446,,,,,,,,
,,,,0.24781902,,0.370706702,,,,,,,,
,,,,0.204650826,,0.36953886,,,,,,,,
,,,,0.20194602,,0.370182634,,,,,,,,
,,,,0.210667034,,0.37248337,,,,,,,,
,,,,0.24611138,,0.370396694,,,,,,,,
,,,,0.21094766,,0.369514446,,,,,,,,
,,,,0.209175034,,0.278661172,,,,,,,,
,,,,0.210667034,,0.369659454,,,,,,,,
,,,,0.202150308,,0.370361254,,,,,,,,
,,,,0.253779532,,0.369498772,,,,,,,,
,,,,0.24858928,,0.369514446,,,,,,,,
,,,,0.203369428,,0.372073374,,,,,,,,
,,,,0.20332202,,0.369671572,,,,,,,,
,,,,0.213117822,,0.369616,,,,,,,,
,,,,,,0.370249554,,,,,,,,
,,,,,,0.369480426,,,,,,,,
,,,,,,0.371701692,,,,,,,,
,,,,,,0.373125736,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.370051902,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.368900506,,,,,,,,
,,,,,,0.369532108,,,,,,,,
,,,,,,0.369580086,,,,,,,,
,,,,,,0.369524594,,,,,,,,
,,,,,,0.369615852,,,,,,,,
,,,,,,0.370216728,,,,,,,,
,,,,,,0.370195196,,,,,,,,
,,,,,,0.369267922,,,,,,,,
,,,,,,0.3686892,,,,,,,,
,,,,,,0.368673514,,,,,,,,
,,,,,,0.371982002,,,,,,,,
,,,,,,0.370388294,,,,,,,,
,,,,,,0.370195196,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.368816636,,,,,,,,
,,,,,,0.370035066,,,,,,,,
,,,,,,0.36970642,,,,,,,,
,,,,,,0.369893466,,,,,,,,
,,,,,,0.369828018,,,,,,,,
,,,,,,0.369842534,,,,,,,,
,,,,,,0.369827114,,,,,,,,
,,,,,,0.372034042,,,,,,,,
,,,,,,0.37089824,,,,,,,,
,,,,,,0.369557826,,,,,,,,
,,,,,,0.270755368,,,,,,,,
,,,,,,0.37216108,,,,,,,,
,,,,,,0.37222958,,,,,,,,
,,,,,,0.36875071,,,,,,,,
,,,,,,0.36984315,,,,,,,,
,,,,,,0.372181882,,,,,,,,
,,,,,,0.372135576,,,,,,,,
,,,,,,0.375768896,,,,,,,,
,,,,,,0.37210229,,,,,,,,
,,,,,,0.368673514,,,,,,,,
,,,,,,0.359485168,,,,,,,,
,,,,,,0.35696739,,,,,,,,
,,,,,,0.36149055,,,,,,,,
,,,,,,0.356108984,,,,,,,,
,,,,,,0.359427082,,,,,,,,
,,,,,,0.356108984,,,,,,,,
,,,,,,0.359609794,,,,,,,,
,,,,,,0.360309974,,,,,,,,
,,,,,,0.356391144,,,,,,,,
,,,,,,0.359502694,,,,,,,,
,,,,,,0.356108984,,,,,,,,
,,,,,,0.36403563,,,,,,,,
,,,,,,0.359883514,,,,,,,,
,,,,,,0.260564482,,,,,,,,
,,,,,,0.259667454,,,,,,,,
,,,,,,0.260321706,,,,,,,,
,,,,,,0.259667454,,,,,,,,
,,,,,,0.3705315,,,,,,,,
,,,,,,0.370267494,,,,,,,,
,,,,,,0.369514446,,,,,,,,
,,,,,,0.370206332,,,,,,,,
,,,,,,0.369526824,,,,,,,,
,,,,,,0.372161218,,,,,,,,
,,,,,,0.369472974,,,,,,,,
,,,,,,0.35806033,,,,,,,,
,,,,,,0.361604236,,,,,,,,
,,,,,,0.356417356,,,,,,,,
,,,,,,0.356943212,,,,,,,,
,,,,,,0.259667454,,,,,,,,
,,,,,,0.294491546,,,,,,,,
,,,,,,0.359864104,,,,,,,,
,,,,,,0.355803446,,,,,,,,
,,,,,,0.355997148,,,,,,,,
,,,,,,0.357098922,,,,,,,,
,,,,,,0.354990624,,,,,,,,
,,,,,,0.358073104,,,,,,,,
,,,,,,0.355469784,,,,,,,,
,,,,,,0.358249266,,,,,,,,
,,,,,,0.35564095,,,,,,,,
,,,,,,0.355042952,,,,,,,,
,,,,,,0.360764468,,,,,,,,
,,,,,,0.358168274,,,,,,,,
,,,,,,0.355128314,,,,,,,,
,,,,,,0.355060556,,,,,,,,
,,,,,,0.35498165,,,,,,,,
,,,,,,0.35523218,,,,,,,,
,,,,,,0.356007308,,,,,,,,
,,,,,,0.35588584,,,,,,,,
,,,,,,0.270282046,,,,,,,,
,,,,,,0.355042952,,,,,,,,
,,,,,,0.355145976,,,,,,,,
,,,,,,0.355469784,,,,,,,,
,,,,,,0.358102032,,,,,,,,
,,,,,,0.358079478,,,,,,,,
,,,,,,0.271001492,,,,,,,,
