2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep
,,,0.154474316,0.312224163,0.193022917,0.237000929,,,,,,,,
,,,0.17013459,0.173718067,0.192851968,0.237384724,,,,,,,,
,,,0.155064403,0.190972923,0.191723892,0.23692294,,,,,,,,
,,,0.155912964,0.191194681,0.298239063,0.2473858,,,,,,,,
,,,0.158656162,0.338592082,0.320494758,0.237470461,,,,,,,,
,,,0.193613365,0.168949438,0.20137371,0.236456144,,,,,,,,
,,,0.183529758,0.268369806,0.156675561,0.241791379,,,,,,,,
,,,0.15397671,0.339043593,0.341259843,0.23693029,,,,,,,,
,,,0.168196179,0.168196179,0.370694519,0.237681726,,,,,,,,
,,,0.168271067,0.156158403,0.188482347,0.236843122,,,,,,,,
,,,0.15397671,0.179384654,0.154761642,0.241169175,,,,,,,,
,,,0.169787862,0.171019056,0.154761642,0.241208039,,,,,,,,
,,,0.168367935,0.154149216,0.148888562,0.247464501,,,,,,,,
,,,0.16775564,0.17348586,0.36471375,0.23583384,,,,,,,,
,,,0.15443434,0.19114259,0.37059471,0.247684138,,,,,,,,
,,,0.155556484,0.191082657,0.365884002,0.237660552,,,,,,,,
,,,0.16938267,0.173030585,0.370132052,0.237698957,,,,,,,,
,,,,0.191455472,0.175011554,0.236607345,,,,,,,,
,,,,0.191093025,0.15465344,0.247787115,,,,,,,,
,,,,0.191082657,0.370400708,0.237915165,,,,,,,,
,,,,0.18037156,0.173951938,0.247580347,,,,,,,,
,,,,0.171071043,0.37059471,0.241802077,,,,,,,,
,,,,0.171004989,0.370949928,0.237103264,,,,,,,,
,,,,0.156751151,0.341386709,0.236886024,,,,,,,,
,,,,0.190823161,0.37059471,0.248692974,,,,,,,,
,,,,0.365933852,0.154334629,0.237136215,,,,,,,,
,,,,0.170868733,0.370753975,0.23737311,,,,,,,,
,,,,0.346591219,0.340232308,0.2415731,,,,,,,,
,,,,0.342857752,0.153959673,0.236397759,,,,,,,,
,,,,0.347330897,0.370575592,0.237338414,,,,,,,,
,,,,0.344873291,0.370408442,0.237121065,,,,,,,,
,,,,0.346842542,0.370909171,0.241554945,,,,,,,,
,,,,0.346005953,0.370244387,0.245779494,,,,,,,,
,,,,0.346992395,0.365338954,0.236923719,,,,,,,,
,,,,0.345526464,0.192113571,0.236534708,,,,,,,,
,,,,0.347025409,0.228310659,0.242740074,,,,,,,,
,,,,0.346842542,0.230085597,0.236900723,,,,,,,,
,,,,0.191543102,0.193315766,0.236923771,,,,,,,,
,,,,0.189423192,0.228799106,0.236871204,,,,,,,,
,,,,0.295645478,0.191897696,0.247135893,,,,,,,,
,,,,0.191260746,0.228637966,0.237670222,,,,,,,,
,,,,0.189234894,0.244609738,0.23632848,,,,,,,,
,,,,0.194527806,0.239403877,0.236865533,,,,,,,,
,,,,0.19423711,0.296623715,0.241082681,,,,,,,,
,,,,0.298140794,0.240896558,0.237578401,,,,,,,,
,,,,0.157763386,0.240210744,0.23690898,,,,,,,,
,,,,0.190949419,0.339823724,0.23694946,,,,,,,,
,,,,0.191616296,0.240463678,0.258811944,,,,,,,,
,,,,0.311792386,0.240571717,0.237795028,,,,,,,,
,,,,0.347143391,0.322711476,0.237207713,,,,,,,,
,,,,0.346589603,0.240571717,0.236872186,,,,,,,,
,,,,0.171004989,0.241195302,0.252212288,,,,,,,,
,,,,0.192056583,0.287627755,0.236857434,,,,,,,,
,,,,0.191082657,0.308421255,0.246999885,,,,,,,,
,,,,0.369103868,0.310610586,0.237044293,,,,,,,,
,,,,0.157183828,0.191651105,0.236958767,,,,,,,,
,,,,0.365290285,0.191651105,0.245370002,,,,,,,,
,,,,0.365525229,0.33580791,0.247636999,,,,,,,,
,,,,0.184473187,0.336473866,0.247416067,,,,,,,,
,,,,0.36612208,0.335212289,0.242200159,,,,,,,,
,,,,0.365560417,0.336458383,0.23709727,,,,,,,,
,,,,0.365655951,0.336893753,0.237447345,,,,,,,,
,,,,0.336690002,0.173335806,0.237078328,,,,,,,,
,,,,0.336458383,0.365655951,0.23692294,,,,,,,,
,,,,0.156295142,0.157106354,0.247949402,,,,,,,,
,,,,0.156325059,0.336890627,0.339074415,,,,,,,,
,,,,0.227876762,0.189234894,0.18196019,,,,,,,,
,,,,0.160204759,0.365560417,0.257134753,,,,,,,,
,,,,0.189731417,0.154955485,0.241913498,,,,,,,,
,,,,0.336570586,0.19192688,0.241403287,,,,,,,,
,,,,0.36658344,0.365880114,0.241083325,,,,,,,,
,,,,0.363851555,0.369181947,0.257560549,,,,,,,,
,,,,0.188526399,0.365935571,0.19204888,,,,,,,,
,,,,0.36680508,0.365558013,0.241162149,,,,,,,,
,,,,0.149931866,0.336481146,0.240332447,,,,,,,,
,,,,0.192643994,0.336164454,0.240421248,,,,,,,,
,,,,0.338976879,0.336757463,0.242770825,,,,,,,,
,,,,0.210427162,0.36511836,0.240202222,,,,,,,,
,,,,0.338976879,0.366582128,0.240667177,,,,,,,,
,,,,0.191082657,0.335205599,0.242919212,,,,,,,,
,,,,0.157120542,0.34398675,0.240318864,,,,,,,,
,,,,0.366486873,0.347365136,0.240377316,,,,,,,,
,,,,0.366486873,0.150547156,0.240132465,,,,,,,,
,,,,0.366486873,0.36658344,0.242537894,,,,,,,,
,,,,0.366242256,0.150978577,0.240418187,,,,,,,,
,,,,0.335205599,0.366543258,0.240954505,,,,,,,,
,,,,0.3649165,0.363851555,0.240427906,,,,,,,,
,,,,0.366164963,0.363728483,0.241763298,,,,,,,,
,,,,0.366993147,0.295146512,0.24037626,,,,,,,,
,,,,0.33528047,0.31699672,0.240132465,,,,,,,,
,,,,0.366116352,0.336741705,0.241169175,,,,,,,,
,,,,0.337041237,0.169742219,0.240291419,,,,,,,,
,,,,0.339273999,0.364058296,0.240498586,,,,,,,,
,,,,0.339273999,0.168272259,0.243042968,,,,,,,,
,,,,0.191016014,0.188520021,0.25132501,,,,,,,,
,,,,0.344854682,0.365186212,0.241022063,,,,,,,,
,,,,0.339141673,0.346178321,0.240506447,,,,,,,,
,,,,0.192630661,0.168111905,0.242666118,,,,,,,,
,,,,0.182270143,0.169742219,0.240828945,,,,,,,,
,,,,0.154179211,0.336013794,0.241124539,,,,,,,,
,,,,0.341114084,0.167961172,0.240933322,,,,,,,,
,,,,0.155822818,0.333904124,0.242770825,,,,,,,,
,,,,0.172222176,0.344655719,0.246905817,,,,,,,,
,,,,0.155334474,0.336398049,0.240473211,,,,,,,,
,,,,0.156037124,0.336398049,0.240973225,,,,,,,,
,,,,0.155822818,0.347643085,0.253778357,,,,,,,,
,,,,0.17013459,0.364407506,0.240426,,,,,,,,
,,,,0.19153553,,0.240591766,,,,,,,,
,,,,0.20145064,,0.246642442,,,,,,,,
,,,,0.190986039,,0.240427906,,,,,,,,
,,,,0.191082657,,0.240373322,,,,,,,,
,,,,0.340783444,,0.240573225,,,,,,,,
,,,,0.341044935,,0.241106633,,,,,,,,
,,,,0.191093811,,0.241491325,,,,,,,,
,,,,0.15588965,,0.240427906,,,,,,,,
,,,,0.153219178,,0.240275276,,,,,,,,
,,,,0.154563858,,0.241351202,,,,,,,,
,,,,0.155839489,,0.242623996,,,,,,,,
,,,,0.153800584,,0.240422319,,,,,,,,
,,,,0.155822818,,0.240413407,,,,,,,,
,,,,0.155972167,,0.240800591,,,,,,,,
,,,,0.165881931,,0.240427906,,,,,,,,
,,,,0.158868402,,0.240734214,,,,,,,,
,,,,0.173783638,,0.240954505,,,,,,,,
,,,,0.163955949,,0.240427906,,,,,,,,
,,,,0.172271283,,0.240594828,,,,,,,,
,,,,0.169742219,,0.240910859,,,,,,,,
,,,,0.157372218,,0.240427906,,,,,,,,
,,,,0.172484249,,0.241320838,,,,,,,,
,,,,0.155839174,,0.240447081,,,,,,,,
,,,,0.154474316,,0.240851358,,,,,,,,
,,,,0.155822818,,0.242320173,,,,,,,,
,,,,0.172153137,,0.240978097,,,,,,,,
,,,,0.156817026,,0.240427906,,,,,,,,
,,,,0.15352048,,0.335123924,,,,,,,,
,,,,0.155822818,,0.240561437,,,,,,,,
,,,,0.153705286,,0.240735059,,,,,,,,
,,,,0.354546973,,0.240551733,,,,,,,,
,,,,0.175513383,,0.240427906,,,,,,,,
,,,,0.154053935,,0.24114927,,,,,,,,
,,,,0.15397671,,0.240728049,,,,,,,,
,,,,0.166692415,,0.240486867,,,,,,,,
,,,,,,0.241077935,,,,,,,,
,,,,,,0.240381262,,,,,,,,
,,,,,,0.242079711,,,,,,,,
,,,,,,0.244525392,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.241823336,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.240174786,,,,,,,,
,,,,,,0.240438955,,,,,,,,
,,,,,,0.240493302,,,,,,,,
,,,,,,0.240468478,,,,,,,,
,,,,,,0.240521863,,,,,,,,
,,,,,,0.240811318,,,,,,,,
,,,,,,0.240800591,,,,,,,,
,,,,,,0.240459485,,,,,,,,
,,,,,,0.240158799,,,,,,,,
,,,,,,0.240132465,,,,,,,,
,,,,,,0.242197509,,,,,,,,
,,,,,,0.240950243,,,,,,,,
,,,,,,0.240800591,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.24023872,,,,,,,,
,,,,,,0.24117615,,,,,,,,
,,,,,,0.240707579,,,,,,,,
,,,,,,0.241060246,,,,,,,,
,,,,,,0.240685539,,,,,,,,
,,,,,,0.240749802,,,,,,,,
,,,,,,0.240525599,,,,,,,,
,,,,,,0.241129008,,,,,,,,
,,,,,,0.241188729,,,,,,,,
,,,,,,0.240291761,,,,,,,,
,,,,,,0.191767357,,,,,,,,
,,,,,,0.241306961,,,,,,,,
,,,,,,0.241286845,,,,,,,,
,,,,,,0.240229812,,,,,,,,
,,,,,,0.240905568,,,,,,,,
,,,,,,0.241216097,,,,,,,,
,,,,,,0.241335067,,,,,,,,
,,,,,,0.245370002,,,,,,,,
,,,,,,0.241082092,,,,,,,,
,,,,,,0.240132465,,,,,,,,
,,,,,,0.237542428,,,,,,,,
,,,,,,0.237303889,,,,,,,,
,,,,,,0.238233113,,,,,,,,
,,,,,,0.23690898,,,,,,,,
,,,,,,0.236758917,,,,,,,,
,,,,,,0.23690898,,,,,,,,
,,,,,,0.240537522,,,,,,,,
,,,,,,0.237811342,,,,,,,,
,,,,,,0.237038492,,,,,,,,
,,,,,,0.237191618,,,,,,,,
,,,,,,0.23690898,,,,,,,,
,,,,,,0.247512659,,,,,,,,
,,,,,,0.237535959,,,,,,,,
,,,,,,0.339056222,,,,,,,,
,,,,,,0.339074415,,,,,,,,
,,,,,,0.339043593,,,,,,,,
,,,,,,0.339074415,,,,,,,,
,,,,,,0.241341743,,,,,,,,
,,,,,,0.241174538,,,,,,,,
,,,,,,0.240427906,,,,,,,,
,,,,,,0.240705153,,,,,,,,
,,,,,,0.240412561,,,,,,,,
,,,,,,0.241401005,,,,,,,,
,,,,,,0.240382779,,,,,,,,
,,,,,,0.23632848,,,,,,,,
,,,,,,0.238138364,,,,,,,,
,,,,,,0.236397759,,,,,,,,
,,,,,,0.23644885,,,,,,,,
,,,,,,0.339074415,,,,,,,,
,,,,,,0.228540393,,,,,,,,
,,,,,,0.237688855,,,,,,,,
,,,,,,0.236406554,,,,,,,,
,,,,,,0.236220929,,,,,,,,
,,,,,,0.238475233,,,,,,,,
,,,,,,0.235858028,,,,,,,,
,,,,,,0.236359569,,,,,,,,
,,,,,,0.236340965,,,,,,,,
,,,,,,0.236448757,,,,,,,,
,,,,,,0.235875047,,,,,,,,
,,,,,,0.23583384,,,,,,,,
,,,,,,0.237877624,,,,,,,,
,,,,,,0.236142594,,,,,,,,
,,,,,,0.235911904,,,,,,,,
,,,,,,0.235868405,,,,,,,,
,,,,,,0.235779889,,,,,,,,
,,,,,,0.235809831,,,,,,,,
,,,,,,0.23631498,,,,,,,,
,,,,,,0.237213799,,,,,,,,
,,,,,,0.190255649,,,,,,,,
,,,,,,0.23583384,,,,,,,,
,,,,,,0.23601623,,,,,,,,
,,,,,,0.236340965,,,,,,,,
,,,,,,0.2371921,,,,,,,,
,,,,,,0.236325631,,,,,,,,
,,,,,,0.191980661,,,,,,,,
