2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023_Jul-Sep,2023_Oct-Dec,2024-Jan-Mar,2024-Apr-Jun
,0.155196818,,0.154289784,0.160198492,0.167729005,0.245988801,0.238854564,0.243545239,0.339300483,0.391196077,0.395007311,0.459834912,0.472818502,0.472608965,,,
,0.154345581,,0.15413317,0.17787778,0.243274441,0.243518872,0.241264527,0.242976139,0.339823594,0.391312309,0.416498088,0.438922835,0.472656934,0.536748299,,,
,0.157048296,,0.154161605,0.173786279,0.286991389,0.243642795,0.247715291,0.243576712,0.3395748,0.391300001,0.394020728,0.474555294,0.501973609,0.484070196,,,
,0.156613104,,0.154179211,0.170607865,0.243413176,0.245627513,0.243261904,0.242923316,0.339452545,0.39124123,0.43581884,0.43364114,0.476259638,0.472625181,,,
,0.154179211,,0.155839489,0.166626006,0.241703559,0.247881212,0.243261904,0.242923316,0.339376788,0.391380815,0.43581884,0.462154146,0.50692749,0.472799737,,,
,0.155716091,,0.265618255,0.197306168,0.241079397,0.247509392,0.296854177,0.244864086,0.391228953,0.391024845,0.451443894,0.418311317,0.472442333,0.483951412,,,
,0.153374801,,0.154343172,0.193859743,0.284874365,0.246248721,0.291024373,0.249467865,0.393849505,0.391380815,0.435892789,0.435337094,0.472442333,0.500540934,,,
,0.154179211,,0.172203643,0.193598328,0.241046875,0.246913013,0.296002355,0.243749124,0.382055723,0.330951092,0.416978441,0.444766055,0.501870448,0.500875522,,,
,0.159239761,,0.154033473,0.193753388,0.241902753,0.246481019,0.303294069,0.243331141,0.391299845,0.355518257,0.436753141,0.462209846,0.481989176,0.503222664,,,
,0.154874091,,0.154218503,0.166094536,0.240895629,0.245726387,0.30371394,0.339720789,0.389903214,0.391236681,0.418408112,0.438820042,0.477638607,0.438147121,,,
,0.154433858,,0.156638572,0.171733779,0.237689088,0.246640862,0.296786352,0.246505327,0.339871826,0.395952731,0.431537382,0.417882217,0.472913972,0.500178239,,,
,0.154194135,,0.15591685,0.1804058,0.242170104,0.245706877,0.297496655,0.340301285,0.338585438,0.374588206,0.3949853,0.394023548,0.472708736,0.471953207,,,
,0.154179211,,0.173439326,0.194503916,0.237096517,0.251624983,0.296804422,0.246505327,0.362186023,0.391611994,0.394199162,0.423608465,0.479731641,0.477895568,,,
,0.154332915,,0.172153137,0.225831251,0.236903549,0.2470211,0.248696779,0.243226819,0.344700846,0.339703069,0.431136937,0.394109153,0.472411686,0.481276087,,,
,0.154595485,,0.153874342,0.225755348,0.237399284,0.248367092,0.289681111,0.243580879,0.338360403,0.397337898,0.434618828,0.449461912,,0.473558457,,,
,0.160990956,,0.153292081,0.19336667,0.23701146,0.246936601,0.2418622,0.243469105,0.338063989,0.393286833,0.3949853,0.433285196,,0.500693129,,,
,0.154932595,,0.154321621,0.176235486,0.237480783,0.2469313,0.245687719,0.244312951,0.352242966,0.391358278,0.3949853,0.439425866,,0.513603579,,,
,0.156093302,,0.232134955,0.19331108,0.237072843,0.246878195,0.244483956,0.242880562,0.338473495,0.391512001,0.427251732,0.394159033,,0.472457173,,,
,0.155294411,,0.154179211,0.176235486,0.23701146,0.246898927,0.260296853,0.252073819,0.338273563,0.397449638,0.394969227,0.439425866,,0.41633365,,,
,0.154643277,,0.154382161,0.19336667,0.23712272,0.24681204,0.248798705,0.242923316,0.336513926,0.393484981,0.39542304,0.394192234,,0.458619367,,,
,0.15419682,,0.156193547,0.166894472,0.237776756,0.246814354,0.248542563,0.339587374,0.337954179,0.383382314,0.397210635,0.439425866,,0.481824385,,,
,0.155728604,,0.154356704,0.166970256,0.237260039,0.243445264,0.305066773,0.339023985,0.338063989,0.431712956,0.397210635,0.394740748,,0.507538965,,,
,0.155429615,,0.155822818,0.165566546,0.237090844,0.242707444,0.304184833,0.302190937,0.338212348,0.396985546,0.436140763,0.426947553,,0.473538613,,,
,0.160772045,,0.171071043,0.162511722,0.237070944,0.243665672,0.241965914,0.339681694,0.339662779,0.393371315,0.393893862,0.442048653,,0.473728156,,,
,0.154294543,,0.154220912,0.206158656,0.240276691,0.246280452,0.242010601,0.339616319,0.340944915,0.424493682,0.43304135,0.434935839,,0.500520721,,,
,0.156646547,,0.155348404,0.16409747,0.237898685,0.244092852,0.266467909,0.33959252,0.339516004,0.424535138,0.411254202,0.401608954,,0.500367515,,,
,0.154805361,,0.154272084,0.176812992,0.237069606,0.300840735,0.335643817,0.338362575,0.339673002,0.370094927,0.394759503,0.393964248,,0.471706011,,,
,0.157521514,,0.245781935,0.161751369,0.237106491,0.245936601,0.242010601,0.339682066,0.339618287,0.424623904,0.395365942,0.401586961,,0.51456215,,,
,0.156638572,,0.153898353,0.340883839,0.23701146,0.220810174,0.24259743,0.339485566,0.345919864,0.431538543,0.425971892,0.394097386,,0.50084186,,,
,0.15487191,,0.155456621,0.162318764,0.237799082,0.246839434,0.308411448,0.339527175,0.346519291,0.393129528,0.435693464,0.44339811,,0.506319938,,,
,0.15410248,,0.154636483,0.162351741,0.241183775,0.220830606,0.24411263,0.245789148,0.339514565,0.391647379,0.441752467,0.418414936,,,,,
,0.154220628,,0.19103144,0.339904533,0.241544095,0.263493831,0.243387373,0.249940704,0.339719946,0.424535138,0.394936957,0.394121378,,,,,
,0.157600713,,0.154179211,0.193678572,0.243807249,0.217358925,0.243280482,0.242923316,0.339667906,0.424986855,0.395175604,0.394224675,,,,,
,0.153555734,,0.153374801,0.187574826,0.256959639,0.243506173,0.248556253,0.3396757,0.339195635,0.393369295,0.396749877,0.443980721,,,,,
,0.154179211,,0.156751249,0.163309441,0.237591342,0.246589189,0.241607853,0.339098993,0.339045391,0.415163249,0.402557525,0.404171976,,,,,
,0.154177112,,0.154492995,0.165152066,0.194230067,0.243029418,0.25138244,0.340509544,0.339344359,0.391380815,0.395111027,0.394174378,,,,,
,0.157548797,,0.171004989,,0.287202633,0.242894236,0.245752932,0.33958903,0.339320476,0.39455508,0.394885185,0.439426367,,,,,
,0.155223603,,0.191676304,,0.241126576,0.246637383,0.24129525,0.340234197,0.381958799,0.395864178,0.437978016,,,,,,
,0.15845363,,0.189412565,,0.239367561,0.198450373,0.244193398,0.339564561,0.339336198,0.39461079,0.417002883,,,,,,
,0.154063248,,0.190433241,,0.23959724,0.198500404,0.24330821,0.340285381,0.339314206,0.393317099,0.413592636,,,,,,
,0.1900325,,0.190342202,,0.296883473,0.198650998,0.243371529,0.351759282,0.390190833,0.391443113,0.416838568,,,,,,
,0.155733637,,0.161906789,,0.296475308,0.198182829,0.24476563,0.339642454,0.340108363,0.393396799,0.3949853,,,,,,
,0.154179211,,0.154003141,,0.237768718,0.198380651,0.243261904,0.306712392,0.377896637,0.391266433,0.395053958,,,,,,
,0.156239527,,0.322953521,,0.19442841,0.198538408,0.244160625,0.340376124,0.339336198,0.397010227,0.395044643,,,,,,
,0.156792341,,0.152840467,,0.36448026,0.246752725,0.243433516,0.308054879,0.391094859,0.392912657,0.415687118,,,,,,
,0.156025666,,0.155619638,,0.237017563,0.24681204,0.244196977,0.339766142,0.339363449,0.414792844,0.394859062,,,,,,
,0.154715777,,0.158558574,,0.19442534,0.24681204,0.251766966,0.307798863,0.345852997,0.393429514,0.401702406,,,,,,
,0.155223603,,0.155881942,,0.245962882,0.247034465,0.244142782,0.334916279,0.338868001,0.393393199,0.3949853,,,,,,
,0.169379525,,0.242025904,,0.165053904,0.246680264,0.24329123,0.288597245,0.33940417,0.39616612,0.440059181,,,,,,
,0.165054262,,0.154179211,,0.237516253,0.246766121,0.244258346,0.327738821,0.339318382,0.391409582,0.394737823,,,,,,
,0.178353589,,0.347725552,,0.194354804,0.248863716,0.243301992,0.327791144,0.339336198,0.427979676,0.418077486,,,,,,
,0.153963073,,0.154179211,,0.237243092,0.246760292,0.244169622,0.343042378,0.391133469,0.429825244,0.41703563,,,,,,
,0.154330041,,0.158341708,,0.298224726,0.247339208,0.244107214,0.308577512,0.33971537,0.428684015,0.413795824,,,,,,
,0.154028484,,0.154715777,,0.16621898,0.24681204,0.239538096,0.339779225,0.339677563,0.396703959,0.431273968,,,,,,
,0.154651508,,0.154179211,,0.194463004,0.245807943,0.258920727,0.327738821,0.339551069,0.391047178,0.431273968,,,,,,
,0.154179211,,0.154395172,,0.197642557,0.24663945,0.243513904,0.336585819,0.339662919,0.381981467,0.429162274,,,,,,
,0.154330041,,0.154374559,,0.19281672,0.246873852,0.243123775,0.254987245,0.339336198,0.378015823,0.433882725,,,,,,
,0.154179211,,0.15459141,,0.237277439,0.247543462,0.243939521,0.33959252,0.339336198,0.334706147,0.427640384,,,,,,
,0.156017861,,0.171607001,,0.237570544,0.198410562,0.243284259,0.195449813,0.339345455,0.3394768,0.395027616,,,,,,
,0.165365755,,0.154179211,,0.237496112,0.246796927,0.246091186,0.334657585,0.373432647,0.391180092,0.3949853,,,,,,
,,,0.154231306,,0.237564159,0.24681204,0.299254524,0.281346898,0.339504723,0.391380815,0.426331358,,,,,,
,,,,,0.23723375,0.248364258,0.306899702,0.286918428,0.339280548,0.395750695,0.435399113,,,,,,
,,,,,0.23723375,0.24681204,0.244000153,0.334377905,0.339477143,0.389056455,0.397122928,,,,,,
,,,,,0.23701146,0.249765039,0.244699862,0.336813208,0.339390061,0.391461636,0.39713526,,,,,,
,,,,,0.23850065,0.246760354,0.244107214,0.33989209,0.339588347,0.391461808,0.416923246,,,,,,
,,,,,0.180584412,0.198616655,0.243220616,0.354122531,0.339336198,0.391773963,0.394980742,,,,,,
,,,,,0.195000828,0.24681204,0.243647479,0.339550066,0.339314324,0.391380815,0.398589836,,,,,,
,,,,,0.203080765,0.246934558,0.2441294,0.354775037,0.339336198,0.393350015,0.3949853,,,,,,
,,,,,0.254898764,0.198386599,0.243324787,0.31556537,0.339336198,0.391314671,0.434886873,,,,,,
,,,,,0.178614581,0.198412536,0.243120638,0.31709853,0.33894075,0.39280143,0.395119603,,,,,,
,,,,,0.193972897,0.246901876,0.240037063,0.342427216,0.342428266,0.415216427,0.394939005,,,,,,
,,,,,0.335482212,0.248236553,0.246596176,0.338138116,0.341375185,0.393134398,0.394955226,,,,,,
,,,,,0.312450404,0.246796477,0.306210312,0.339794489,0.339254386,0.391339647,0.395061217,,,,,,
,,,,,0.236726856,0.24681204,0.223793095,0.338787809,0.339387598,0.356878256,0.416871943,,,,,,
,,,,,0.23723375,0.245455836,0.302865573,0.339615761,0.338836261,0.391380815,0.394939005,,,,,,
,,,,,0.236726856,0.246828793,0.243282826,0.34170752,0.339374113,0.39138158,0.394939005,,,,,,
,,,,,0.23723375,0.247009141,0.244014312,0.33959252,0.339363449,0.391648523,0.394959769,,,,,,
,,,,,0.244900922,0.24681204,0.238963277,0.339781196,0.33926629,0.43712923,0.393706002,,,,,,
,,,,,0.241983417,0.248351943,0.239083316,0.247498901,0.339352335,0.420153633,0.394939005,,,,,,
,,,,,0.242135878,0.250242381,0.252195836,0.3395064,0.339376515,0.417428222,0.428911999,,,,,,
,,,,,0.296171619,0.248687052,0.322067785,0.339635676,,0.419859378,0.411248714,,,,,,
,,,,,0.241007623,0.246748454,0.245702523,0.339678252,,0.420413986,0.394939005,,,,,,
,,,,,0.240928743,0.24684184,0.238934988,0.339599161,,0.417798151,0.3949853,,,,,,
,,,,,0.240788604,0.247159735,0.30093519,0.302298035,,0.420548266,0.395091887,,,,,,
,,,,,0.241043627,0.246805501,0.239411068,0.33959252,,0.420153633,0.394887572,,,,,,
,,,,,0.240704691,0.24677333,0.238938161,0.243323145,,0.434386583,0.417126957,,,,,,
,,,,,0.240895629,0.246777138,0.239476294,0.226972984,,0.420921838,0.435836378,,,,,,
,,,,,0.241103433,0.246990008,0.306249153,0.243098716,,0.423515107,0.416949613,,,,,,
,,,,,0.242540733,0.246813005,0.256836605,0.244076347,,0.346624729,0.438870608,,,,,,
,,,,,0.194742474,0.247571936,0.240368489,0.243883355,,0.391427564,0.394935911,,,,,,
,,,,,0.241090185,0.246836205,0.239282262,0.244562909,,0.378953904,0.424471196,,,,,,
,,,,,0.241153302,0.245956557,0.301101444,0.339583029,,0.390203567,0.394984779,,,,,,
,,,,,0.241589177,0.246769473,0.300997443,0.339556854,,0.391380815,0.394924363,,,,,,
,,,,,0.242528857,0.246627368,0.240313779,0.33959252,,0.391448801,0.395067605,,,,,,
,,,,,0.240904737,0.24695336,0.239476294,0.339926149,,0.391428591,0.3949853,,,,,,
,,,,,0.240874665,0.245343735,0.242159515,0.339463461,,0.391380815,0.394889643,,,,,,
,,,,,0.288097916,0.246995515,0.256742779,0.339752256,,0.390192317,0.395009973,,,,,,
,,,,,0.286903285,0.24313672,0.239992136,0.30823073,,0.39041467,0.431102645,,,,,,
,,,,,0.240866493,0.242562086,0.240070243,0.317518297,,0.391358276,0.394921521,,,,,,
,,,,,0.241246832,0.24282086,0.239491117,0.306820707,,0.391232765,0.394965587,,,,,,
,,,,,0.241372594,0.242777037,0.239650534,0.244285351,,0.391257386,0.401530385,,,,,,
,,,,,0.286925777,0.242302803,0.25751429,0.353131606,,0.391363979,0.427918518,,,,,,
,,,,,0.240895629,0.242576738,0.245452484,0.340056146,,0.391380815,0.417183486,,,,,,
,,,,,0.24143054,0.243518872,0.243801078,0.33990183,,0.391241285,0.397614236,,,,,,
,,,,,0.241241969,0.245458191,0.243805466,0.308097017,,0.339380851,0.395028216,,,,,,
,,,,,0.242254051,0.256145716,0.244880358,0.308052697,,0.392645706,0.3949853,,,,,,
,,,,,0.225500094,0.246761451,0.248342836,0.315696567,,0.391380815,0.394984822,,,,,,
,,,,,0.237085958,0.247245339,0.248217067,0.338553295,,0.391417128,0.394179766,,,,,,
,,,,,0.237198464,0.248052923,0.239522865,0.341138845,,0.391603144,0.3949853,,,,,,
,,,,,0.242959195,0.247375447,0.247219232,0.317429641,,0.391058129,0.43581884,,,,,,
,,,,,0.194936727,0.247148721,0.239476294,0.312685576,,0.391288432,0.394894311,,,,,,
,,,,,0.28502026,0.242867003,0.290929039,0.309716364,,0.394743678,0.388978453,,,,,,
,,,,,0.194237164,0.243715405,0.291046692,0.304230123,,0.40199422,0.186233016,,,,,,
,,,,,0.285956815,0.243071805,0.240519228,0.338918573,,0.390675639,0.395145777,,,,,,
,,,,,0.241183775,0.247355522,0.239459978,0.313945849,,0.391380815,0.39500898,,,,,,
,,,,,0.286212354,0.198342274,0.239476294,0.307783989,,0.391419053,0.397122928,,,,,,
,,,,,0.240830774,0.198669901,0.240179226,0.309349438,,0.391380815,0.398724063,,,,,,
,,,,,0.243793364,0.24670177,0.24005542,0.308097017,,0.391380815,0.398664946,,,,,,
,,,,,0.241209394,0.245934188,0.301028318,0.309890798,,0.391340365,0.397715514,,,,,,
,,,,,0.241192121,0.24681204,0.322067785,0.313198373,,0.391380815,0.394996012,,,,,,
,,,,,0.286146055,0.198613296,0.284388262,0.307789315,,0.391279026,0.431445295,,,,,,
,,,,,0.240895629,0.198287269,0.22433747,0.31600533,,0.355190843,0.440334295,,,,,,
,,,,,0.287199756,0.200358071,0.244151805,0.33959252,,0.397932232,0.452739572,,,,,,
,,,,,0.329922953,0.198659883,0.240902297,0.308446396,,0.391167269,0.436784754,,,,,,
,,,,,0.338696453,0.245921672,0.239493152,0.340138966,,0.391397048,0.397672536,,,,,,
,,,,,0.16821744,0.20036362,0.243396334,0.33959252,,0.391390793,0.395744006,,,,,,
,,,,,0.164910247,0.216799641,0.241654217,0.306375121,,0.415136899,0.415567564,,,,,,
,,,,,0.325656693,0.198383049,0.244228849,0.307423098,,0.391380815,0.413639216,,,,,,
,,,,,0.20627399,0.200349741,0.239621975,0.308138649,,0.391172085,0.432393261,,,,,,
,,,,,0.283368027,0.198976364,0.256699604,0.308585843,,0.391380815,0.440691491,,,,,,
,,,,,0.163307114,0.200142705,0.303410009,0.307698619,,0.391367621,0.434953055,,,,,,
,,,,,0.294572676,0.246780587,0.239769205,0.3396183,,0.392392583,0.428647719,,,,,,
,,,,,0.240895629,0.248271524,0.239948062,0.339585741,,0.3394768,0.394870384,,,,,,
,,,,,0.241243914,0.307945234,0.244313084,0.3084275,,0.341530535,0.3949853,,,,,,
,,,,,0.290919201,0.1979856,0.239275837,0.309452861,,0.367967346,0.395213428,,,,,,
,,,,,0.331345552,0.199152396,0.245612424,0.33959252,,0.398870456,0.3949853,,,,,,
,,,,,0.242845479,0.245769757,0.239108379,0.307758978,,0.391380815,0.417002883,,,,,,
,,,,,0.241182851,0.203653061,0.239641009,0.307923297,,0.393296593,0.438408586,,,,,,
,,,,,0.200452662,0.246901112,0.245729028,0.308152628,,0.39258463,0.438493906,,,,,,
,,,,,0.242824999,0.198342274,0.238841556,0.307924257,,0.420631442,0.395265476,,,,,,
,,,,,0.241183775,0.246849439,0.238933454,0.307762304,,0.39619583,0.395113117,,,,,,
,,,,,0.240895629,0.307854726,0.238947181,0.307988013,,0.395543633,0.3949853,,,,,,
,,,,,0.241183775,0.197630089,0.25689458,0.308352454,,0.420153633,0.394970627,,,,,,
,,,,,0.241198555,0.246783043,0.240326809,0.308968772,,0.39620039,0.395567996,,,,,,
,,,,,0.287199756,0.245747007,0.238978605,0.339756094,,0.394303571,0.396251651,,,,,,
,,,,,0.287710183,0.246240716,0.23969689,0.307876151,,0.415003675,0.3949853,,,,,,
,,,,,0.28596564,0.307945234,0.23949829,0.307855274,,0.420913941,0.394967487,,,,,,
,,,,,0.326702472,0.246861226,0.239437503,0.244283461,,0.400057515,0.394872824,,,,,,
,,,,,0.203485846,0.245764034,0.239870755,0.242923316,,0.390112253,0.394935001,,,,,,
,,,,,0.286231526,0.245842259,0.297460777,0.33979182,,0.40708381,0.39532155,,,,,,
,,,,,0.297905488,0.198244874,0.240915043,0.364455374,,0.413560709,0.395044309,,,,,,
,,,,,0.201537542,0.198454101,0.238953621,0.342199295,,0.418428368,0.394984822,,,,,,
,,,,,0.240931044,0.248938268,0.237202623,0.33959252,,0.401001545,0.3949853,,,,,,
,,,,,0.194341202,0.245864756,0.248183839,0.336831903,,0.416168833,0.395089991,,,,,,
,,,,,0.183948859,0.245807943,0.239523528,0.341329971,,0.42636154,0.430276378,,,,,,
,,,,,0.164046444,0.249133968,0.243124762,0.352452548,,0.417331067,0.395148349,,,,,,
,,,,,0.176951581,0.194369543,0.240173519,0.339885069,,0.391372254,0.394924363,,,,,,
,,,,,0.167480573,0.242707444,0.252582833,0.339686958,,0.340378888,0.429954175,,,,,,
,,,,,0.287398654,0.242935952,0.24885892,0.341659261,,0.391424183,0.431488231,,,,,,
,,,,,0.312413837,0.242707444,0.238949071,0.339691108,,0.391548861,0.409795566,,,,,,
,,,,,0.165191622,0.245807943,0.256590293,0.340887833,,0.391432108,0.420168392,,,,,,
,,,,,0.1943169,0.242707444,0.240421859,0.338909739,,0.391341763,0.430122604,,,,,,
,,,,,0.226644966,0.242628355,0.245785665,0.340251455,,0.391613072,0.431536622,,,,,,
,,,,,0.1943169,0.246249609,0.309529681,0.339847063,,0.341546959,0.431364145,,,,,,
,,,,,0.194363068,0.242772347,0.300318613,0.339583196,,0.365087364,0.431350716,,,,,,
,,,,,0.192786372,0.242892623,0.245277388,0.338328402,,0.391385883,0.419424404,,,,,,
,,,,,0.194348759,0.242774791,0.185393297,0.309119559,,0.391380815,0.420091129,,,,,,
,,,,,0.197291389,0.24274555,0.265932223,0.309751885,,0.391381414,0.43581884,,,,,,
,,,,,0.194348759,0.242939057,0.250485218,0.302112851,,0.391380815,0.431406705,,,,,,
,,,,,0.194971178,0.245706877,0.270369242,0.302112851,,0.391301559,0.43553942,,,,,,
,,,,,0.238644392,0.243085036,0.176614134,0.33959252,,0.339536365,0.426751328,,,,,,
,,,,,0.284776477,0.322079687,0.176088637,0.338071604,,0.391364177,0.420091129,,,,,,
,,,,,0.334243472,0.242833983,0.176242944,0.302335582,,0.391345308,0.423007015,,,,,,
,,,,,0.333893087,0.242774791,0.178875545,0.338138116,,0.391380815,0.424626465,,,,,,
,,,,,0.23760801,0.200478909,0.176807794,0.308067164,,0.399007118,0.43581884,,,,,,
,,,,,0.286361989,0.246281859,0.176187128,0.299507681,,0.391375843,0.438021928,,,,,,
,,,,,0.287470659,0.198989341,0.178489053,0.315785655,,0.391308162,0.438744704,,,,,,
,,,,,0.165113192,0.198077269,0.17662776,0.338402251,,0.378074571,0.43372762,,,,,,
,,,,,0.237835905,0.198834456,0.175275663,0.309515382,,0.401933422,0.453226368,,,,,,
,,,,,0.1643972,0.198381965,0.202442716,0.310078772,,0.401796116,0.421324637,,,,,,
,,,,,0.204845535,0.246101475,0.213476805,0.309767359,,0.43111872,0.431446614,,,,,,
,,,,,0.194408987,0.24553073,0.178765768,0.254943855,,0.402432891,0.438857588,,,,,,
,,,,,,0.242783603,0.17631484,0.339731527,,0.39135262,0.43211311,,,,,,
,,,,,,0.242777037,0.177550698,0.340714073,,0.391308162,0.427988323,,,,,,
,,,,,,0.242774791,0.176242944,0.33959252,,0.418274461,0.431532666,,,,,,
,,,,,,0.246752725,0.208522595,0.340354805,,0.391280859,0.410839194,,,,,,
,,,,,,0.247751982,0.210832073,0.33979717,,0.426118288,0.440223226,,,,,,
,,,,,,0.245807943,0.176352315,0.341713648,,0.401816116,0.451709361,,,,,,
,,,,,,0.242774791,0.176242944,0.339727831,,0.436999677,0.431488231,,,,,,
,,,,,,0.242774791,0.177918426,0.339774123,,0.391034665,0.431652916,,,,,,
,,,,,,0.243612376,0.176290068,0.339639626,,0.339764768,0.431284684,,,,,,
,,,,,,0.244738238,0.197967884,0.33959252,,0.33953628,0.431366537,,,,,,
,,,,,,0.244092852,0.302526309,0.339950632,,0.339683121,0.43151182,,,,,,
,,,,,,0.24370141,0.199404193,0.33962561,,0.343023659,0.43085598,,,,,,
,,,,,,0.242774791,0.249547131,0.336831903,,0.339380851,0.431627505,,,,,,
,,,,,,0.242670056,0.238960691,0.309643966,,0.391866259,0.420320515,,,,,,
,,,,,,0.243502391,0.265417366,0.339747206,,0.339380851,0.423638595,,,,,,
,,,,,,0.244174997,0.244313084,0.339787131,,0.391348792,0.431488231,,,,,,
,,,,,,0.242819176,0.239987406,0.339580798,,0.391251858,0.435586482,,,,,,
,,,,,,0.25244335,0.24069487,0.338328402,,0.398870456,0.395130231,,,,,,
,,,,,,0.249014389,0.239581659,0.310392659,,0.408499387,0.397467662,,,,,,
,,,,,,0.242774791,0.239841801,0.339601401,,0.391321861,0.344123532,,,,,,
,,,,,,0.242774791,0.239695105,0.339565186,,0.398880728,0.396007668,,,,,,
,,,,,,0.242774791,0.240218451,0.3373555,,0.391779895,0.39465118,,,,,,
,,,,,,0.298457467,0.250824071,0.336835893,,0.394427174,0.43854679,,,,,,
,,,,,,0.248581001,0.239755575,0.336831903,,0.365267825,0.434219973,,,,,,
,,,,,,0.318642636,0.245039434,0.338235203,,0.399178124,0.419577962,,,,,,
,,,,,,0.307658973,0.244224193,0.336989275,,0.339341348,0.408074686,,,,,,
,,,,,,0.248015692,0.242719243,0.33959252,,0.391355615,0.394870911,,,,,,
,,,,,,0.201019673,0.238949071,0.340199168,,0.391428757,0.408064318,,,,,,
,,,,,,0.265043409,0.239476294,0.339698053,,0.340130237,0.395058899,,,,,,
,,,,,,0.2646153,0.238955435,0.339696586,,0.391428209,0.396068143,,,,,,
,,,,,,0.272564991,0.239607591,0.339573432,,0.366040596,0.400639679,,,,,,
,,,,,,0.193266354,0.240330146,0.339243526,,0.340620908,0.397122928,,,,,,
,,,,,,0.192033903,0.239444051,0.339555728,,0.339490043,0.427039905,,,,,,
,,,,,,0.192777643,0.239593744,0.339538318,,0.392362483,0.43581884,,,,,,
,,,,,,0.193706448,0.23944888,0.340138966,,0.382558902,0.435938215,,,,,,
,,,,,,0.193066705,0.239476294,0.307845838,,0.391217838,0.396118834,,,,,,
,,,,,,0.191451746,0.239563991,0.308211438,,0.397112071,0.401676394,,,,,,
,,,,,,0.193113191,0.247538863,0.3065837,,0.391380815,0.397033416,,,,,,
,,,,,,0.193909387,0.245550935,0.307885169,,0.391527054,0.43400639,,,,,,
,,,,,,0.191545383,0.238949071,0.308960114,,0.339540885,0.398976319,,,,,,
,,,,,,0.215646159,0.239948062,0.306807898,,0.339207426,0.411802018,,,,,,
,,,,,,0.226565393,0.240922555,0.30895192,,0.39134321,0.400197521,,,,,,
,,,,,,0.202221052,0.239505164,0.333165395,,0.391973908,0.424051773,,,,,,
,,,,,,0.193178146,0.244332825,0.332869068,,0.391105746,0.416923246,,,,,,
,,,,,,0.193259905,0.239697685,0.307734213,,0.393330931,0.433000452,,,,,,
,,,,,,0.192777643,0.239062096,0.333152441,,0.393953789,0.426678417,,,,,,
,,,,,,0.217113888,0.242778377,0.332840051,,0.396306687,0.419577962,,,,,,
,,,,,,0.217953244,0.24000722,0.307481825,,0.391380815,0.434803161,,,,,,
,,,,,,0.194607534,0.239091799,0.308334925,,0.391380815,0.401603109,,,,,,
,,,,,,0.192777643,0.239008555,0.307900163,,0.339573528,0.435636218,,,,,,
,,,,,,0.191492465,0.239500959,0.309855099,,0.391286311,0.422907209,,,,,,
,,,,,,0.192763274,0.238924946,0.339599161,,0.391345252,0.436648109,,,,,,
,,,,,,0.19945722,0.2440826,0.339568637,,0.391308162,0.417970643,,,,,,
,,,,,,0.306227945,0.240481588,0.307915403,,0.339717345,0.408057267,,,,,,
,,,,,,0.242774791,0.240939979,0.307812976,,0.391332224,0.41609694,,,,,,
,,,,,,0.242699814,0.239073566,0.307880518,,0.353589793,0.419767349,,,,,,
,,,,,,0.242879541,0.239588536,0.339498953,,0.363132891,0.423077286,,,,,,
,,,,,,0.246815445,0.239476294,0.340131177,,0.391380815,0.420007053,,,,,,
,,,,,,0.242774791,0.262415929,0.339599223,,0.351895032,0.419577962,,,,,,
,,,,,,0.245737159,0.250688854,0.339688026,,0.339820588,0.430730831,,,,,,
,,,,,,0.243612376,0.244912136,0.338419792,,0.362481741,0.430428248,,,,,,
,,,,,,0.247581664,0.23948081,0.30778813,,0.391493215,0.422267876,,,,,,
,,,,,,0.202621372,0.257568949,0.339502766,,0.391809732,0.403555734,,,,,,
,,,,,,0.243876027,0.257697567,0.339621944,,0.391380815,0.431398372,,,,,,
,,,,,,0.244148294,0.256769472,0.33959252,,0.395656238,0.430896971,,,,,,
,,,,,,0.242984179,0.239476294,0.338107847,,0.377423093,,,,,,,
,,,,,,0.242774791,0.238953621,0.338567356,,0.390314607,,,,,,,
,,,,,,0.321758339,0.238904741,0.33959252,,0.418579504,,,,,,,
,,,,,,0.246553422,0.243571329,0.338328402,,0.391308685,,,,,,,
,,,,,,0.24681204,0.240698399,0.336960396,,0.343418627,,,,,,,
,,,,,,0.247303802,0.239598859,0.339598735,,0.405589502,,,,,,,
,,,,,,0.21702895,0.244283022,0.339774739,,0.396139813,,,,,,,
,,,,,,0.247391805,0.23999483,0.339624048,,0.396933655,,,,,,,
,,,,,,0.24291516,0.23997679,0.339529321,,0.391510397,,,,,,,
,,,,,,0.324483682,0.239515809,0.309815889,,0.391534121,,,,,,,
,,,,,,0.24284457,0.240620652,0.334953719,,0.396194456,,,,,,,
,,,,,,0.243322774,0.23970215,0.329729458,,0.367131749,,,,,,,
,,,,,,0.242956752,0.238855795,0.300328436,,0.395408897,,,,,,,
,,,,,,0.243496411,0.244584344,0.306035351,,0.365695259,,,,,,,
,,,,,,0.245900083,0.249294521,0.334953719,,0.339584307,,,,,,,
,,,,,,0.243004238,0.240973101,0.334948793,,0.34021169,,,,,,,
,,,,,,0.245807943,0.238949071,0.333689051,,0.390314416,,,,,,,
